mot_commun,ld,nom,homonymes
JOSEPH, ,RUE SAINT JOSEPH (44147_0094),SAINT JOSEPH (44213_C543)
MOULIN, ,CHE DU MOULIN (44147_0060),RUE DU MOULIN (44213_0110)
TILLEULS, ,IMP DES TILLEULS (44147_0096),PL DES TILLEULS (44213_0190) + RUE DES TILLEULS (44213_0191)
TILLEULS, ,RUE DES TILLEULS (44147_0093),PL DES TILLEULS (44213_0190) + RUE DES TILLEULS (44213_0191)
BOIS,0,LES BOIS (44147_B045),LES BOIS (44213_B071)
CHAMPS,0,LES CHAMPS (44147_B307),LES CHAMPS (44213_B427)
CHESNAIE,0,LA CHESNAIE (44147_B317),LA CHESNAIE (44213_B460)
CLOS,0,GRAND CLOS (44147_B496),GRAND CLOS (44213_B704)
COLLE,0,LA COLLE (44147_B390),LA COLLE (44213_B537)
EPINAIS,0,L EPINAIS (44147_B443),L EPINAIS (44213_B613)
ETANG,0,L ETANG (44147_C255),L ETANG (44213_B618)
FONTAINE,0,LA FONTAINE (44147_B457),LA FONTAINE (44213_B643)
GENETS,0,LES GENETS (44147_C297),LES GENETS (44213_C747)
GRASSERI,0,LA GRASSERIE (44147_B557),LA GRASSERIE (44213_B775)
GREES,0,LES GREES (44147_B559),LES GREES (44213_B778)
NOUETTE,0,LA NOUETTE (44147_B725),LA NOUETTE (44213_C022)
PLESSIS,0,LE PLESSIS (44147_B904),LE PLESSIS (44213_C345)
VENTS,0,LES QUATRE VENTS (44147_C296),LES QUATRE VENTS (44213_C757)
VERDIERE,0,LA VERDIERE (44147_C178),LA VERDIERE (44213_C599)
VIGNEAU,0,LE VIGNEAU (44147_C215),LE VIGNEAU (44213_C675)
