mot_commun,ld,nom,homonymes
CHENES, ,CHE DES CHENES (44077_0095),IMP DES CHENES (44205_0085)
COQUELIC, ,RUE DES COQUELICOTS (44077_0098),IMP DES COQUELICOTS (44205_0105)
JONQUILL, ,RUE DES JONQUILLES (44077_0129),CHE DES JONQUILLES (44205_0125)
MAIRIE, ,RUE DE LA MAIRIE (44077_0150),PL DE LA MAIRIE (44205_0136)
PRIMEVER, ,RUE DES PRIMEVERES (44077_0204),IMP DES PRIMEVERES (44205_0222)
SOLEIL, ,IMP BEAU SOLEIL (44077_0039),BEAU SOLEIL (44205_B027)
STADE, ,RUE DU STADE (44077_0221),RUE DU STADE (44205_0234)
AIR,0,BEL AIR (44077_B023),BEL AIR (44205_B036)
BOURG,0,LE BOURG (44077_B062),LE BOURG (44205_B102)
CHATAIGN,0,LA CHATAIGNERAIE (44077_B093),LA CHATAIGNERAIE (44205_B246)
CHATEAU,0,LE CHATEAU (44077_B095),LE CHATEAU (44205_B248)
CLOSE,0,LA CLOSE (44077_B121),LA CLOSE (44205_B345)
GICQUELI,0,LA GICQUELIERE (44077_B208),LA GICQUELIERE (44205_B597)
LANDE,0,LA LANDE (44077_B316),LA LANDE (44205_B807)
LOUIS,0,SAINT LOUIS (44077_B495),SAINT LOUIS (44205_C663)
MARAIS,0,LE MARAIS (44077_B339),LE MARAIS (44205_B864)
MARIE,0,SAINTE MARIE (44077_B497),SAINTE MARIE (44205_C664)
NOUE,0,LA NOUE (44077_B376),LA NOUE (44205_B968)
SOLEIL,0,BEAU SOLEIL (44077_B020),BEAU SOLEIL (44205_B027)
TERTRE,0,LE TERTRE (44077_B518),LE TERTRE (44205_C695)
VERGER,0,LE VERGER (44077_B527),LE VERGER (44205_C735)
