mot_commun,ld,nom,homonymes
ARTISANA, ,RUE DE L ARTISANAT (44084_0034),RUE DE L ARTISANAT (44169_0015)
BOCAGE, ,IMP DU BOCAGE (44084_0054),RUE DU BOCAGE (44169_0050)
CALVAIRE, ,RUE DU CALVAIRE (44084_0095),RUE DU CALVAIRE (44169_0074)
CERISIER, ,RTE DES CERISIERS (44084_0096),RUE DES CERISIERS (44169_0070)
CHATEAU, ,COUR DU CHATEAU (44084_0160),IMP DU CHATEAU (44169_0082) + COUR DU CHATEAU (44169_0083)
CHATEAU, ,IMP DU CHATEAU (44084_0181),IMP DU CHATEAU (44169_0082) + COUR DU CHATEAU (44169_0083)
CHATEAU, ,RLE DU CHATEAU (44084_0182),COUR DU CHATEAU (44169_0083) + IMP DU CHATEAU (44169_0082)
HULOTTE, ,ALL DE LA HULOTTE (44084_0302),RUE DE LA HULOTTE (44169_0212)
JARDINS, ,RUE DES JARDINS (44084_0421),PAS DES JARDINS (44169_0201)
LOIRE, ,RUE DE LA LOIRE (44084_0450),RUE DE LA LOIRE (44169_0220)
MERISIER, ,ALL DES MERISIERS (44084_0487),IMP DES MERISIERS (44169_0252)
MEUNIERS, ,ALL DES MEUNIERS (44084_0484),RTE DES MEUNIERS (44169_0255)
OSERAIE, ,CHE DE L'OSERAIE (44084_0545),PL DE L'OSERAIE (44169_0294)
ROSES, ,RUE DES ROSES (44084_0705),RUE DES ROSES (44169_0392)
TONNELIE, ,IMP DES TONNELIERS (44084_0912),PL DES TONNELIERS (44169_0447)
TOTTON, ,RUE DE TOTTON (44084_0922),PL DE TOTTON (44169_0455)
TREILLE, ,RUE DE LA TREILLE (44084_0928),IMP DE LA TREILLE (44169_0459)
TRITTAU, ,RUE DE TRITTAU (44084_0930),BD DE TRITTAU (44169_0460)
ARMEIL,0,L ARMEIL (44084_B004),L ARMEIL (44169_B002)
BRETECHE,0,LA BRETECHE (44084_B470),LA BRETECHE (44169_B054)
CLARAY,0,LE CLARAY (44084_B118),LE CLARAY (44169_B079)
COURTILS,0,LES COURTILS (44084_B217),LES COURTILS (44169_B089)
DIXMERIE,0,LA DIXMERIE (44084_B219),LA DIXMERIE (44169_B097)
GRAHOLIE,0,LA GRAHOLIERE (44084_B454),LA GRAHOLIERE (44169_B113)
PAVILLON,0,LE PAVILLON (44084_B342),LE PAVILLON (44169_B286)
PLANCHES,0,LES PLANCHES (44084_B382),LES PLANCHES (44169_B182)
RECOIN,0,LE RECOIN (44084_B416),LE RECOIN (44169_B204)
ROCHE,0,LA ROCHE (44084_B481),LA ROCHE (44169_B236)
