mot_commun,ld,nom,homonymes
ATLANTIQ, ,BD DE L ATLANTIQUE (44087_0074),RUE DE L ATLANTIQUE (44090_0010)
EGLISE, ,PL DE L EGLISE (44087_0720),PL DE L EGLISE (44090_0001)
MEUNIERS, ,BD DES MEUNIERS (44087_1087),RUE DES MEUNIERS (44090_0036)
NANTES, ,RTE DE NANTES (44087_1160),RUE DE NANTES (44090_0005)
NANTES, ,RUE DE NANTES (44087_1166),RUE DE NANTES (44090_0005)
RETZ, ,RUE DE RETZ (44087_1600),PL DE RETZ (44090_0012)
TILLEULS, ,BD DES TILLEULS (44087_1990),RUE DES TILLEULS (44090_0037)
AIR,0,BEL AIR (44087_B087),BEL AIR (44090_B029)
ANNE,0,SAINTE ANNE (44087_D341),SAINTE ANNE (44090_B776)
BERNARDI,0,LES BERNARDIERES (44087_B100),LES BERNARDIERES (44090_B032)
BOIS,0,LE PETIT BOIS (44087_C547),LE PETIT BOIS (44090_B486)
CARRIERE,0,LES CARRIERES (44087_B311),LES CARRIERES (44090_B084)
CERISIER,0,LES CERISIERS (44087_B332),LES CERISIERS (44090_B092)
CROIX,0,LA CROIX (44087_B505),LA CROIX (44090_B135)
ECOBUTS,0,LES ECOBUTS (44087_B576),LES ECOBUTS (44090_B150)
GITE,0,LA GITE (44087_B737),LA GITE (44090_B210)
GRAS,0,LES PRES GRAS (44087_D211),LES PRES GRAS (44090_B735)
ILETTE,0,L ILETTE (44087_C060),L ILETTE (44090_B284)
MACHECOU,0,FORET DE MACHECOUL (44087_B674),FORET DE MACHECOUL (44090_B187)
MARIE,0,SAINTE MARIE (44087_D344),SAINTE MARIE (44090_B778)
PREE,0,LA PREE (44087_D200),LA PREE (44090_B729)
TONNEAU,0,LE TONNEAU (44087_D432),LE TONNEAU (44090_B817)
VIGNE,0,L OUCHE DE LA VIGNE (44087_C379),L OUCHE DE LA VIGNE (44090_B409)
VIVIER,0,LE VIVIER (44087_D543),LE VIVIER (44090_B884)
