mot_commun,ld,nom,homonymes
BRESSORE, ,RTE DE BRESSOREAU (44005_0022),RUE DE BRESSOREAU (44038_0006)
BREVA, ,CHE DU BREVA (44005_0028),CHE DU BREVA (44038_0003)
CHENES, ,IMP DES CHENES (44005_0042),RUE DES CHENES (44038_0016)
EGLISE, ,PL DE L EGLISE (44005_0079),PL DE L EGLISE (44038_0020)
EGLISE, ,RUE DE L EGLISE (44005_0080),PL DE L EGLISE (44038_0020)
GARE, ,RUE DE LA GARE (44005_0105),RUE DE LA GARE (44038_0030)
PORNIC, ,RUE DE PORNIC (44005_0131),RTE DE PORNIC (44038_0060)
STADE, ,RUE DU STADE (44005_0165),RUE DU STADE (44038_0158)
TILLEULS, ,IMP DES TILLEULS (44005_0171),ALL DES TILLEULS (44038_0181)
MULON,0,LA LANDE MULON (44005_B395),LA LANDE MULON (44038_B495)
NOE,0,LA NOE (44005_B487),LA NOE (44038_B604)
PERCHE,0,HAUTE PERCHE (44005_B362),HAUTE PERCHE (44038_C496)
PERRIERE,0,LA PERRIERE (44005_B577),LA PERRIERE (44038_B825)
VALLEES,0,LES VALLEES (44005_B899),LES VALLEES (44038_C387)
