mot_commun,ld,nom,homonymes
CHATEAU, ,RUE DU CHATEAU (44003_0220),RUE DU CHATEAU (44048_0008)
CHENES, ,RUE DES CHENES (44003_0243),AV DES CHENES (44048_0009)
PARC, ,RUE DU PARC (44003_0688),LOT DU PARC (44048_A020)
PATIS, ,RPT DU PATIS (44003_0019),LOT DU PATIS (44048_A021)
PIERRE, ,PL SAINT PIERRE (44003_0880),PL SAINT PIERRE (44048_0099)
PIERRE, ,RUE SAINT PIERRE (44003_0890),PL SAINT PIERRE (44048_0099)
VERNE, ,BD JULES VERNE (44003_0541),RUE JULES VERNE (44048_0018)
CHARDONN,0,LE CHARDONNET (44003_B024),LE CHARDONNET (44048_B289)
HERMITAG,0,L HERMITAGE (44003_B050),L HERMITAGE (44048_B791)
PLANTES,0,LES PLANTES (44003_B088),LES PLANTES (44048_D027)
VERGER,0,LE VERGER (44003_B106),LE VERGER (44048_C873)
