mot_commun,ld,nom,homonymes
ACACIAS, ,AV DES ACACIAS (44002_0005),PL DES ACACIAS (44102_0005)
CHENES, ,RUE DES CHENES (44002_0023),IMP DES CHENES (44102_0231) + RUE DES CHENES (44102_0230)
EGLISE, ,PL DE L EGLISE (44002_0032),PL DE L EGLISE (44102_0050)
GARE, ,CHEM DE LA GARE (44002_0126),RUE DE LA GARE (44102_0055)
MEUNIERS, ,RUE DES MEUNIERS (44002_0045),RUE DES MEUNIERS (44102_0135)
AIR,0,BEL AIR (44002_B067),BEL AIR (44102_B069)
BOURG,0,LE BOURG (44002_B087),LE BOURG (44102_B095)
CHATAIGN,0,LA CHATAIGNERAIE (44002_B129),LA CHATAIGNERAIE (44102_B154)
CHAUSSEE,0,LA CHAUSSEE (44002_B134),LA CHAUSSEE (44102_B157)
JOLY,0,LE BOIS JOLY (44002_B079),LE BOIS JOLY (44102_B081)
LANDES,0,LES LANDES (44002_B388),LES LANDES (44102_B488)
LOGES,0,LES LOGES (44002_B030),LES LOGES (44102_B504)
NEUVE,0,LA MAISON NEUVE (44002_B399),LA MAISON NEUVE (44102_C187)
VRIGNAIS,0,LA VRIGNAIS (44002_B749),LA VRIGNAIS (44102_C167)
