mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44076_0461),PL DE L EGLISE (44193_0232)
MAIRIE, ,RUE DE LA MAIRIE (44076_0561),RUE DE LA MAIRIE (44193_0278)
BIGNON,0,LE BIGNON (44076_B030),LE BIGNON (44193_B015)
BOURG,0,LE BOURG (44076_B064),LE BOURG (44193_B030)
BUTTE,0,LA BUTTE (44076_C140),LA BUTTE (44193_B035)
CHESNAIE,0,LA CHESNAIE (44076_B153),LA CHESNAIE (44193_D180)
CORBINIE,0,LA CORBINIERE (44076_B212),LA CORBINIERE (44193_D210)
CROIX,0,LA CROIX (44076_B225),LA CROIX (44193_B650)
EPINAIS,0,L EPINAIS (44076_B276),L EPINAIS (44193_B144)
EPINE,0,L EPINE (44076_B277),L EPINE (44193_B664)
ROCHER,0,LE ROCHER (44076_B943),LE ROCHER (44193_D690)
TERTRE,0,LE TERTRE (44076_C027),LE TERTRE (44193_D780)
