mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44013_0070),PL DE L EGLISE (44137_0180) + RUE DE L EGLISE (44137_0182)
STADE, ,CHE DU STADE (44013_0194),RUE DU STADE (44137_0474)
TILLON, ,CHE DU TILLON (44013_0198),IMP DU TILLON (44137_0488) + RUE DU TILLON (44137_0487)
TOUCHE, ,IMP DE LA TOUCHE (44013_0201),RUE DE LA TOUCHE (44137_0496)
ANGLE,0,L ANGLE (44013_B002),L ANGLE (44137_B003)
BOSSE,0,LA BOSSE (44013_B050),LA BOSSE (44137_B078)
BOURG,0,LE BOURG (44013_B055),LE BOURG (44137_B097)
FONTENEL,0,LA FONTENELLE (44013_B163),LA FONTENELLE (44137_B339)
LANDES,0,LES BASSES LANDES (44013_B025),LES BASSES LANDES (44137_B015)
ORMEAUX,0,LES ORMEAUX (44013_B360),LES ORMEAUX (44137_B514)
TILLON,0,LE TILLON (44013_B548),LE TILLON (44137_B743)
TOUCHE,0,LA TOUCHE (44013_B550),LA TOUCHE (44137_B744)
