mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44129_0020),RUE DES ACACIAS (44137_0020)
EGLISE, ,PL DE L EGLISE (44129_0220),PL DE L EGLISE (44137_0180) + RUE DE L EGLISE (44137_0182)
EGLISE, ,RUE DE L EGLISE (44129_0222),RUE DE L EGLISE (44137_0182) + PL DE L EGLISE (44137_0180)
FRENES, ,RUE DES FRENES (44129_0230),RUE DES FRENES (44137_0202)
GAILLARD, ,IMP DU CHATEAU GAILLARD (44129_0097),RUE DU CHATEAU GAILLARD (44137_0110)
NAZAIRE, ,RTE DE ST NAZAIRE (44129_0500),RTE DE ST NAZAIRE (44137_0446)
TILLEULS, ,RUE DES TILLEULS (44129_0579),IMP DES TILLEULS (44137_0486)
VILLENEU, ,BD DE VILLENEUVE (44129_0620),RTE DE VILLENEUVE (44137_0526)
BEAUCHEN,0,BEAUCHENE (44129_B012),BEAUCHENE (44137_B019)
CLOS,0,LE CLOS (44129_B104),LE CLOS (44137_B164)
CLOSE,0,LA CLOSE (44129_B121),LA CLOSE (44137_B218)
GERARDAI,0,LA GERARDAIS (44129_B186),LA GERARDAIS (44137_B375)
GREE,0,LA GREE (44129_B193),LA GREE (44137_B401)
GUE,0,LE GUE (44129_B201),LE GUE (44137_B413)
MENAIS,0,LA MENAIS (44129_B277),LA MENAIS (44137_B488)
NOE,0,LA NOE (44129_B286),LA NOE (44137_B817)
ROCHER,0,LE ROCHER (44129_B364),LE ROCHER (44137_B711)
ROND,0,LE BUISSON ROND (44129_B062),LE BUISSON ROND (44137_B103)
TERTRE,0,LE TERTRE (44129_B386),LE TERTRE (44137_B739)
