mot_commun,ld,nom,homonymes
BEAUSEJO, ,RUE BEAUSEJOUR (44093_0001),BEAUSEJOUR (44222_B832)
BELLEVUE, ,RUE DE BELLEVUE (44093_0016),CHE DE BELLEVUE (44222_0009)
EGLISE, ,IMP DE L EGLISE (44093_0005),PL DE L EGLISE (44222_0011)
NOUE, ,RUE DE LA NOUE (44093_0008),IMP DE LA NOUE (44222_0081)
SOLEIL, ,IMP BEAU SOLEIL (44093_0015),BEAU SOLEIL (44222_B015)
AUBRIERE,0,L AUBRIERE (44093_B015),L AUBRIERE (44222_B007)
BOURG,0,LE BOURG (44093_B077),LE BOURG (44222_B035)
GARENNE,0,LA GARENNE (44093_B465),LA GARENNE (44222_B294)
GENDRONN,0,LA GENDRONNIERE (44093_B481),LA GENDRONNIERE (44222_B302)
GREE,0,LA GREE (44093_B558),LA GREE (44222_B346)
LANDE,0,LA LANDE (44093_B677),LA LANDE (44222_B394)
LANDREAU,0,LE LANDREAU (44093_B699),LE LANDREAU (44222_B399)
MARGATIE,0,LA MARGATIERE (44093_B720),LA MARGATIERE (44222_B409)
NEUF,0,LE CLOS NEUF (44093_B393),LE CLOS NEUF (44222_B222)
NOUE,0,LA NOUE (44093_B761),LA NOUE (44222_B429)
PLESSIS,0,LE PLESSIS (44093_C082),LE PLESSIS (44222_B822)
PUITS,0,CHAMP DU PUITS (44093_B315),CHAMP DU PUITS (44222_B160)
VUE,0,BELLE VUE (44093_B035),BELLE VUE (44222_B022)
