mot_commun,ld,nom,homonymes
CAMELIAS, ,ALL DES CAMELIAS (44044_0011),RUE DES CAMELIAS (44051_0473)
CHENES, ,ALL DES CHENES (44044_0020),ALL DES CHENES (44051_0505)
EGLISE, ,PL DE L EGLISE (44044_0018),PL DE L EGLISE (44051_0750)
LOUIS, ,IMP SAINT LOUIS (44044_0022),SAINT LOUIS (44051_C675)
SOLEIL, ,RUE BEAU SOLEIL (44044_0024),BEAU SOLEIL (44051_B049)
STADE, ,RUE DU STADE (44044_0016),RUE DU STADE (44051_2004)
BIGNON,0,LE BIGNON (44044_B013),LE BIGNON (44051_B068)
CLOSEAUX,0,LES CLOSEAUX (44044_B068),LES CLOSEAUX (44051_B495)
CONQUERE,0,LANDE DE CONQUEREUIL (44044_B167),LANDE DE CONQUEREUIL (44051_B901)
GARE,0,LA GARE (44044_B121),LA GARE (44051_B725)
GARENNE,0,LA GARENNE (44044_B122),LA GARENNE (44051_B726)
SAUDRAIE,0,LA SAUDRAIE (44044_B270),LA SAUDRAIE (44051_C679)
VIGNAUD,0,LE VIGNAUD (44044_B279),LE VIGNAUD (44051_C773)
