mot_commun,ld,nom,homonymes
BATELIER, ,IMP DES BATELIERS (44028_0007),PAS DES BATELIERS (44115_0045)
LOIRE, ,RTE DE LA LOIRE (44028_0138),RUE DE LA LOIRE (44115_0225)
PECHEURS, ,RUE DES PECHEURS (44028_0173),RUE DES PECHEURS (44115_0259)
RIVIERE, ,CHEM DE LA RIVIERE (44028_0195),CHEM DE LA RIVIERE (44115_0287)
BOURG,0,LE BOURG (44028_B135),LE BOURG (44115_B071)
BRULIS,0,LES BRULIS (44028_B147),LES BRULIS (44115_B080)
CORMIER,0,LE CORMIER (44028_B302),LE CORMIER (44115_B260)
EBEAUPIN,0,L EBEAUPIN (44028_B394),L EBEAUPIN (44115_B334)
FONTAINE,0,LA FONTAINE (44028_B411),LA FONTAINE (44115_B352)
HARNIER,0,LE BOIS HARNIER (44028_B109),LE BOIS HARNIER (44115_B058)
LANDES,0,LES LANDES (44028_B628),LES LANDES (44115_C127)
MALADRIE,0,LA MALADRIE (44028_B653),LA MALADRIE (44115_B538)
NOUE,0,LA NOUE (44028_B717),LA NOUE (44115_B569)
RELANDIE,0,LES RELANDIERES (44028_C208),LES RELANDIERES (44115_C160)
ROUSSELI,0,LA ROUSSELIERE (44028_C253),LA ROUSSELIERE (44115_B955)
SENSIVE,0,LA SENSIVE (44028_C270),LA SENSIVE (44115_B971)
VERT,0,LE CHENE VERT (44028_B231),LE CHENE VERT (44115_B162)
