mot_commun,ld,nom,homonymes
BELLEVUE, ,RUE DE BELLEVUE (44020_0500),RUE DE BELLEVUE (44074_0059)
BRIAND, ,RUE ARISTIDE BRIAND (44020_0100),RUE ARISTIDE BRIAND (44074_0040)
CALVAIRE, ,CHE DU CALVAIRE (44020_0828),IMP DU CALVAIRE (44074_0239) + RUE DU CALVAIRE (44074_0240)
CHABOSSI, ,RUE DE LA CHABOSSIERE (44020_0920),RTE DE LA CHABOSSIERE (44074_0260)
EGLISE, ,PL DE L EGLISE (44020_1440),PL DE L EGLISE (44074_0480) + RUE DE L EGLISE (44074_0494)
JAURES, ,RUE JEAN JAURES (44020_1850),RUE JEAN JAURES (44074_0700)
JONQUILL, ,AV DES JONQUILLES (44020_1870),RUE DES JONQUILLES (44074_0730)
JUILLET, ,AV DU QUATORZE JUILLET (44020_2880),PL DU QUATORZE JUILLET (44074_1210)
LAURIERS, ,AV DES LAURIERS (44020_1982),IMP DES LAURIERS (44074_0806)
LOIRE, ,RUE DE LA LOIRE (44020_2000),AV DE LA LOIRE (44074_0815)
MICHEL, ,RUE LOUISE MICHEL (44020_2025),RUE LOUISE MICHEL (44074_0821)
MOULIN, ,RUE DU MOULIN (44020_2220),RUE DU MOULIN (44074_0960) + QUAI DU MOULIN (44074_0919)
NANTES, ,RUE DE NANTES (44020_2320),AV DE NANTES (44074_1000)
PASTEUR, ,RUE PASTEUR (44020_2580),RUE PASTEUR (44074_1080)
PRIEURE, ,RUE DU PRIEURE (44020_2840),PL DU PRIEURE (44074_1185)
REPUBLIQ, ,PL DE LA REPUBLIQUE (44020_2940),QUAI DE LA REPUBLIQUE (44074_1240) + RUE DE LA REPUBLIQUE (44074_1241) + PL DE LA REPUBLIQUE (44074_1220)
TILLEULS, ,AV DES TILLEULS (44020_3200),PL DES TILLEULS (44074_1330)
TRIOLET, ,RUE ELSA TRIOLET (44020_1441),RUE ELSA TRIOLET (44074_0485)
