mot_commun,ld,nom,homonymes
CHENES, ,RUE DES CHENES (44038_0016),LOT DES CHENES (44187_A083)
EGLISE, ,PL DE L EGLISE (44038_0020),PL DE L EGLISE (44187_0160)
FROSSAY, ,RUE DE FROSSAY (44038_0027),RTE DE FROSSAY (44187_0190)
GARE, ,RUE DE LA GARE (44038_0030),RUE DE LA GARE (44187_0200)
MIMOSAS, ,RUE DES MIMOSAS (44038_0037),RUE DES MIMOSAS (44187_0310)
PORNIC, ,RTE DE PORNIC (44038_0060),RUE DE PORNIC (44187_0420)
SPORTS, ,RUE DES SPORTS (44038_0150),RUE DES SPORTS (44187_0610)
AIR,0,BEL AIR (44038_B041),BEL AIR (44187_B065)
BOURG,0,LE BOURG (44038_B082),LE BOURG (44187_B126)
BROSSES,0,LES BROSSES (44038_B095),LES BROSSES (44187_B151)
CLAIR,0,LE BOIS CLAIR (44038_B063),LE BOIS CLAIR (44187_B088)
ENNERIE,0,L ENNERIE (44038_B259),L ENNERIE (44187_B376)
GARENNE,0,LA GARENNE (44038_B310),LA GARENNE (44187_B476)
GIRAUDIE,0,LA GIRAUDIERE (44038_B318),LA GIRAUDIERE (44187_B500)
LANDES,0,LES LANDES (44038_B496),LES LANDES (44187_B794)
LANDRIE,0,LA LANDRIE (44038_B502),LA LANDRIE (44187_B804)
MOULIN,0,CHAMP DU MOULIN (44038_B141),CHAMP DU MOULIN (44187_B201)
PERDU,0,LE TEMPS PERDU (44038_C369),LE TEMPS PERDU (44187_D147)
PRIEURE,0,LE PRIEURE (44038_C215),LE PRIEURE (44187_D319)
ROBINIER,0,LA ROBINIERE (44038_C280),LA ROBINIERE (44187_D050)
ROCHER,0,LE ROCHER (44038_C283),LE ROCHER (44187_D058)
ROUSSELA,0,LA ROUSSELAIS (44038_C287),LA ROUSSELAIS (44187_D070)
SOLEIL,0,BEAU SOLEIL (44038_B039),BEAU SOLEIL (44187_B059)
