mot_commun,ld,nom,homonymes
ALOUETTE, ,RUE DES ALOUETTES (44004_0005),RUE DES ALOUETTES (44163_0010)
EGLISE, ,RUE DE L EGLISE (44004_0023),PL DE L EGLISE (44163_0065)
GENETS, ,IMP DES GENETS (44004_0066),IMP DES GENETS (44163_0066)
BLETIERE,0,LA BLETIERE (44004_B047),LA BLETIERE (44163_B048)
BOURG,0,BOURG (44004_B071),BOURG (44163_B081)
CHAUSSEE,0,LA CHAUSSEE (44004_B145),LA CHAUSSEE (44163_B323)
EBEAUPIN,0,L EBEAUPIN (44004_B247),L EBEAUPIN (44163_B453)
FILIERE,0,LA FILIERE (44004_B259),LA FILIERE (44163_B465)
FONTAINE,0,LA FONTAINE (44004_B262),LA FONTAINE (44163_B467)
GREE,0,LA GREE (44004_B307),LA GREE (44163_B602)
