mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44068_0054),PL DE L EGLISE (44128_0229) + RUE DE L EGLISE (44128_0231)
POSTE, ,RUE DE LA POSTE (44068_0057),RUE DE LA POSTE (44128_0387)
RONDE, ,RTE DE RONDE (44068_0100),RUE DE RONDE (44128_0450)
AIR,0,BEL AIR (44068_B014),BEL AIR (44128_B157)
BARRES,0,LES BARRES (44068_B007),LES BARRES (44128_B032)
BIGNON,0,LE BIGNON (44068_B022),LE BIGNON (44128_B173)
BOULAIE,0,LA BOULAIE (44068_B041),LA BOULAIE (44128_B435)
BOURG,0,LE BOURG (44068_B043),LE BOURG (44128_B440)
BREIL,0,LE BREIL (44068_B047),LE BREIL (44128_B447)
CASSIERE,0,LA CASSIERE (44068_B319),LA CASSIERE (44128_B516)
CHATAIGN,0,LA CHATAIGNERAIE (44068_B071),LA CHATAIGNERAIE (44128_B698)
CLAIR,0,SAINT CLAIR (44068_B325),SAINT CLAIR (44128_D846)
CLOS,0,LE CLOS (44068_B075),LE CLOS (44128_B770)
CLOSE,0,LA CLOSE (44068_B084),LA CLOSE (44128_B910)
COULEE,0,LA COULEE (44068_B096),LA COULEE (44128_B945)
ECOBUTS,0,LES ECOBUTS (44068_B115),LES ECOBUTS (44128_C065)
GREE,0,LA GREE (44068_B135),LA GREE (44128_C394)
HAIES,0,LE BOUT DES HAIES (44068_B045),LE BOUT DES HAIES (44128_B444)
LAUNAY,0,LAUNAY (44068_B191),LAUNAY (44128_C676)
MORTIERS,0,LES MORTIERS (44068_B215),LES MORTIERS (44128_C758)
NOE,0,LA NOE (44068_B226),LA NOE (44128_C772)
PARC,0,LE PARC (44068_B237),LE PARC (44128_C800)
POMMERAI,0,LA POMMERAIE (44068_B253),LA POMMERAIE (44128_D130)
PRISE,0,LA PRISE (44068_B263),LA PRISE (44128_D734)
PRISES,0,SUR LES PRISES (44068_B266),SUR LES PRISES (44128_D757)
TOUCHE,0,LA TOUCHE (44068_B295),LA TOUCHE (44128_D959)
VERT,0,LE PATIS VERT (44068_B241),LE PATIS VERT (44128_C849)
