mot_commun,ld,nom,homonymes
BOIS, ,CHE DU MOULIN DU BOIS (44034_0037),CHE DU MOULIN DU BOIS (44104_0060)
ECOLES, ,RUE DES ECOLES (44034_0015),RLE DES ECOLES (44104_0019)
EGLISE, ,PL DE L EGLISE (44034_0016),RUE DE L EGLISE (44104_0018)
MOULIN, ,RUE DU MOULIN (44034_0036),DU MOULIN (44104_B414)
PRINCIPA, ,RUE PRINCIPALE (44034_0081),RTE PRINCIPALE (44104_0090)
VARADES, ,RTE DE VARADES (44034_0080),RUE DE VARADES (44104_0023)
BELLEVUE,0,BELLEVUE (44034_B027),BELLEVUE (44104_B018)
BOURG,0,BOURG (44034_B055),BOURG (44104_B035)
HAIE,0,LA HAIE (44034_B451),LA HAIE (44104_B326)
MORTIER,0,LE MORTIER (44034_B532),LE MORTIER (44104_B413)
VIGNES,0,LES VIGNES (44034_B937),LES VIGNES (44104_B738)
