mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44133_0003),AV DES ACACIAS (44186_0010)
AIR, ,RUE DE BEL AIR (44133_0012),RUE DE BEL AIR (44186_0080)
BELLEVUE, ,RUE DE BELLEVUE (44133_0016),RUE DE BELLEVUE (44186_0083)
BOITELLE, ,RUE DE LA BOITELLERIE (44133_0065),IMP DE LA BOITELLERIE (44186_0108)
EGLISE, ,PL DE L EGLISE (44133_0112),RUE DE L EGLISE (44186_0180)
ETANG, ,IMP DE L ETANG (44133_0119),IMP DE L ETANG (44186_0188)
FRENES, ,RUE DES FRENES (44133_0130),RUE DES FRENES (44186_0195)
NANTES, ,RUE DE NANTES (44133_0215),RTE DE NANTES (44186_0340)
PATUREAU, ,RUE DU PATUREAU (44133_0220),RUE DU PATUREAU (44186_0383)
PELLERIN, ,RTE DU PELLERIN (44133_0240),RTE DU PELLERIN (44186_0395)
PRE, ,RUE DU GRAND PRE (44133_0151),IMP DU GRAND PRE (44186_0206)
SPORTS, ,AV DES SPORTS (44133_0424),AV DES SPORTS (44186_0490)
TILLEULS, ,AV DES TILLEULS (44133_0430),AV DES TILLEULS (44186_0505)
AIR,0,BEL AIR (44133_B043),BEL AIR (44186_B068)
ALLEE,0,L ALLEE (44133_B006),L ALLEE (44186_B007)
BOITELLE,0,LA BOITELLERIE (44133_B070),LA BOITELLERIE (44186_B115)
BOURG,0,LE BOURG (44133_B077),LE BOURG (44186_B126)
BRANDAIS,0,LE BRANDAIS (44133_B081),LE BRANDAIS (44186_B131)
EPINE,0,L EPINE (44133_B237),L EPINE (44186_B396)
EPINETTE,0,LES EPINETTES (44133_B238),LES EPINETTES (44186_B398)
GARE,0,LA GARE (44133_B287),LA GARE (44186_B458)
JUTIERE,0,LA JUTIERE (44133_B481),LA JUTIERE (44186_B739)
MOULIN,0,LE GRAND MOULIN (44133_B325),LE GRAND MOULIN (44186_B512)
PARC,0,LE PARC (44133_B656),LE PARC (44186_B919)
PONT,0,LE PONT (44133_C312),LE PONT (44186_C356)
