mot_commun,ld,nom,homonymes
CHATEAU, ,RUE DU CHATEAU (44048_0008),RLE DU CHATEAU (44107_0008)
CRETES, ,RTE DES CRETES (44048_0023),RTE DES CRETES (44107_0010)
STADE, ,RUE DU STADE (44048_0110),RUE DU STADE (44107_0064)
BOURG,0,LE BOURG (44048_B132),LE BOURG (44107_B046)
BOURGONN,0,LA BOURGONNIERE (44048_B134),LA BOURGONNIERE (44107_B050)
BROUSSES,0,LES BROUSSES (44048_B149),LES BROUSSES (44107_B055)
GRAVELLE,0,LA GRAVELLE (44048_B743),LA GRAVELLE (44107_B315)
LANDE,0,LA LANDE (44048_B915),LA LANDE (44107_B381)
LANDES,0,LES LANDES (44048_B919),LES LANDES (44107_B388)
LANDREAU,0,LES LANDREAUX (44048_B923),LES LANDREAUX (44107_B391)
PATIS,0,LE PATIS (44048_C062),LE PATIS (44107_B448)
PIECE,0,LA GRANDE PIECE (44048_B697),LA GRANDE PIECE (44107_B292)
PLANTE,0,LA PLANTE (44048_C425),LA PLANTE (44107_B638)
VIGNEAU,0,LE VIGNEAU (44048_C978),LE VIGNEAU (44107_B938)
