mot_commun,ld,nom,homonymes
ABEILLES, ,RUE DES ABEILLES (44131_0025),CHE DES ABEILLES (44182_0025)
ACACIAS, ,ALL DES ACACIAS (44131_0027),AV DES ACACIAS (44182_0030)
ANNE, ,ESC SAINTE ANNE (44131_4337),IMP SAINTE ANNE (44182_2410)
ANNE, ,RUE SAINTE ANNE (44131_4340),IMP SAINTE ANNE (44182_2410)
ARC, ,RUE JEANNE D ARC (44131_2000),AV JEANNE D ARC (44182_1020)
BART, ,RUE JEAN BART (44131_1905),PL JEAN BART (44182_1017)
BLEUE, ,RTE BLEUE (44131_0421),RTE BLEUE (44182_0098)
BOUGAINV, ,RUE BOUGAINVILLE (44131_0540),ALL BOUGAINVILLE (44182_0125)
BRUYERES, ,RUE DES BRUYERES (44131_0650),ALL DES BRUYERES (44182_0163)
BUISSONN, ,RUE DES BUISSONNETS (44131_0660),IMP DES BUISSONNETS (44182_0170)
CADOU, ,RUE RENE GUY CADOU (44131_4035),AV RENE GUY CADOU (44182_2140)
CHAUVE, ,RUE DE CHAUVE (44131_0868),RTE DE CHAUVE (44182_0320)
CONCORDE, ,PL DE LA CONCORDE (44131_0900),PL DE LA CONCORDE (44182_0500)
CONCORDE, ,RUE DE LA CONCORDE (44131_0920),PL DE LA CONCORDE (44182_0500)
COTEAU, ,RES LE COTEAU (44131_A022),IMP LE COTEAU (44182_0603)
ECLUSE, ,RUE DE L ECLUSE (44131_1240),RUE DE L ECLUSE (44182_0680)
ECUREUIL, ,AV DES ECUREUILS (44131_1267),AV DES ECUREUILS (44182_0690)
FLEURS, ,RUE DES FLEURS (44131_1340),IMP DES FLEURS (44182_0797)
FONTAINE, ,RUE DE LA FONTAINE (44131_1355),IMP DE LA FONTAINE (44182_0806) + CHE DE LA FONTAINE (44182_0801)
FRENES, ,ALL DES FRENES (44131_1390),RUE DES FRENES (44182_0805)
GARE, ,PL DE LA GARE (44131_1500),PL DE LA GARE (44182_0820)
GARENNES, ,CHE DES GARENNES (44131_1502),AV DES GARENNES (44182_0839) + CHE DES GARENNES (44182_0840)
HETRES, ,ALL DES HETRES (44131_1805),ALL DES HETRES (44182_0992) + IMP DES HETRES (44182_0991)
HORTENSI, ,RUE DES HORTENSIAS (44131_1806),AV DES HORTENSIAS (44182_1010)
HUGO, ,IMP VICTOR HUGO (44131_4660),AV VICTOR HUGO (44182_2740)
HUGO, ,RUE VICTOR HUGO (44131_4665),AV VICTOR HUGO (44182_2740)
JARDINS, ,RUE DES JARDINS (44131_1840),RUE DES JARDINS (44182_1021)
LAVANDIE, ,IMP DES LAVANDIERES (44131_2221),IMP DES LAVANDIERES (44182_1075)
LAVANDIE, ,RUE DES LAVANDIERES (44131_2220),IMP DES LAVANDIERES (44182_1075)
LIBERATI, ,PL DE LA LIBERATION (44131_2270),AV DE LA LIBERATION (44182_1100)
LUCIOLES, ,AV DES LUCIOLES (44131_2371),IMP DES LUCIOLES (44182_1139)
MAIL, ,ALL DU MAIL (44131_2395),AV DU MAIL (44182_1180) + PL DU MAIL (44182_1200)
MICHELET, ,RUE MICHELET (44131_2785),AV MICHELET (44182_1260)
MIMOSAS, ,RUE DES MIMOSAS (44131_2820),AV DES MIMOSAS (44182_1270)
MOUETTES, ,RUE DES MOUETTES (44131_2960),CHE DES MOUETTES (44182_0420)
MOULIN, ,RUE DU MOULIN (44131_3000),RUE DU MOULIN (44182_1280) + IMP DU MOULIN (44182_1300)
NANTES, ,RUE DE NANTES (44131_3100),AV DE NANTES (44182_1360)
OCEAN, ,RUE DE L OCEAN (44131_3300),BD DE L OCEAN (44182_1400)
PEUPLIER, ,RUE DES PEUPLIERS (44131_3528),RUE DES PEUPLIERS (44182_1547)
PINS, ,AV DES PINS (44131_3560),AV DES PINS (44182_1640) + ALL DES PINS (44182_1639)
PINS, ,IMP DES PINS (44131_3562),ALL DES PINS (44182_1639) + AV DES PINS (44182_1640)
PLAINE, ,RTE DE LA PLAINE (44131_3640),RTE DE LA PLAINE (44182_1720)
PLATANES, ,RUE DES PLATANES (44131_3650),IMP DES PLATANES (44182_1749)
PORNIC, ,RTE DE PORNIC (44131_3740),RUE DE PORNIC (44182_1759)
PORT, ,CHE DU PORT (44131_3800),RUE DU PORT (44182_1825)
PORT, ,RUE DU PORT (44131_3820),RUE DU PORT (44182_1825)
POSTE, ,RUE DE LA POSTE (44131_3855),PL DE LA POSTE (44182_1830)
PRES, ,RUE DES PRES (44131_3900),RUE DES PRES (44182_1910)
REPUBLIQ, ,RUE DE LA REPUBLIQUE (44131_4050),BD DE LA REPUBLIQUE (44182_2160)
ROSES, ,RUE DES ROSES (44131_4250),AV DES ROSES (44182_2340) + IMP DES ROSES (44182_2341)
RUISSEAU, ,IMP DU RUISSEAU (44131_4257),IMP DU RUISSEAU (44182_2369)
SABLES, ,RUE DES SABLES (44131_4280),CHE DES SABLES (44182_2380)
VENTS, ,AV DES QUATRE VENTS (44131_3960),RUE DES QUATRE VENTS (44182_1944)
VERTS, ,ALL DES CHENES VERTS (44131_0880),AV DES CHENES VERTS (44182_0380)
BELLEVUE,0,BELLEVUE (44131_B053),IMP BELLEVUE (44182_0067) + BELLEVUE (44182_B015)
BOSSE,0,LA BOSSE (44131_B117),LA BOSSE (44182_B021)
CHINTRES,0,LES CHINTRES (44131_D044),LES CHINTRES (44182_B046)
GARE,0,LA GARE (44131_B532),LA GARE (44182_B085)
GATINES,0,LES GATINES (44131_D133),LES GATINES (44182_B089)
GIRAUDIE,0,LA GIRAUDIERE (44131_C943),LA GIRAUDIERE (44182_B095)
POINTUE,0,L OUCHE POINTUE (44131_C135),L OUCHE POINTUE (44182_B169)
RENARDIE,0,LA RENARDIERE (44131_D089),LA RENARDIERE (44182_B219)
