mot_commun,ld,nom,homonymes
CHATEAU, ,RUE DU CHATEAU (44096_0181),RLE DU CHATEAU (44107_0008)
EGLANTIE, ,IMP DES EGLANTIERS (44096_0122),IMP DES EGLANTIERS (44107_0014)
EGLISE, ,PL DE L EGLISE (44096_0130),PL DE L EGLISE (44107_0040)
FRENES, ,ALL DES FRENES (44096_0136),RUE DES FRENES (44107_0047)
JARDINS, ,RUE DES JARDINS (44096_0144),IMP DES JARDINS (44107_0076)
MAGNOLIA, ,IMP DES MAGNOLIAS (44096_0149),RUE DES MAGNOLIAS (44107_0066)
MAGNOLIA, ,RUE DES MAGNOLIAS (44096_0152),RUE DES MAGNOLIAS (44107_0066)
SAULES, ,IMP DES SAULES (44096_0235),RUE DES SAULES (44107_0063)
STADE, ,RUE DU STADE (44096_0250),RUE DU STADE (44107_0064)
BOIS,0,LE PETIT BOIS (44096_B552),LE PETIT BOIS (44107_B463)
BOULAY,0,LE PETIT BOULAY (44096_B554),LE PETIT BOULAY (44107_B466)
CHINTRES,0,LES CHINTRES (44096_B181),LES CHINTRES (44107_B125)
CORMIER,0,LE CORMIER (44096_B233),LE CORMIER (44107_B191)
ESNAULT,0,LE PONT ESNAULT (44096_B607),LE PONT ESNAULT (44107_B649)
ETOURNEA,0,LES ETOURNEAUX (44096_B275),LES ETOURNEAUX (44107_B237)
HARDIERE,0,LA HARDIERE (44096_B358),LA HARDIERE (44107_B327)
JOURDONN,0,LA JOURDONNIERE (44096_B430),LA JOURDONNIERE (44107_B380)
LANDES,0,LES LANDES (44096_B435),LES LANDES (44107_B388)
PERDU,0,PAIN PERDU (44096_B515),PAIN PERDU (44107_B444)
PREE,0,LA PREE (44096_B647),LA PREE (44107_B827)
VARENNE,0,LA VARENNE (44096_B714),LA VARENNE (44107_B871)
VIGNEAU,0,LE VIGNEAU (44096_B749),LE VIGNEAU (44107_B938)
