mot_commun,ld,nom,homonymes
FRENES, ,RUE DES FRENES (44129_0230),RUE DES FRENES (44161_0107)
GARE, ,PL DE LA GARE (44129_0260),RUE DE LA GARE (44161_0120)
MAIRIE, ,PL DE LA MAIRIE (44129_0300),RUE DE LA MAIRIE (44161_0185)
METAIRIE, ,IMP DES METAIRIES (44129_0335),RTE DES METAIRIES (44161_0190)
REDON, ,RTE DE REDON (44129_0460),RTE DE REDON (44161_0360)
AIR,0,BEL AIR (44129_B016),BEL AIR (44161_B023)
BARRE,0,LA BARRE (44129_B007),LA BARRE (44161_B007)
BRISSAIS,0,LA BRISSAIS (44129_B061),LA BRISSAIS (44161_B119)
CLOS,0,LE CLOS (44129_B104),LE CLOS (44161_B182)
GARENNES,0,LES GARENNES (44129_B172),LES GARENNES (44161_B362)
GREE,0,LA GREE (44129_B193),LA GREE (44161_B387)
GREES,0,LES GREES (44129_B197),LES GREES (44161_B388)
LANDAS,0,LE LANDAS (44129_B244),LE LANDAS (44161_B417)
LANDE,0,LA LANDE (44129_B246),LA LANDE (44161_B418)
NOE,0,LA NOE (44129_B286),LA NOE (44161_B499)
PARC,0,LE PARC (44129_B290),LE PARC (44161_B505)
RIAU,0,LE RIAU (44129_B359),LE RIAU (44161_B845)
