mot_commun,ld,nom,homonymes
LOIRE, ,BD DE LA LOIRE (44009_0051),BD DE LA LOIRE (44109_5017) + RUE DE LA LOIRE (44109_5016)
LORRAINE, ,RUE DE LORRAINE (44009_0050),RUE DE LORRAINE (44109_5043) + IMP DE LORRAINE (44109_5042)
MAGELLAN, ,RUE MAGELLAN (44009_0208),QUAI MAGELLAN (44109_5201)
MARAICHE, ,RUE DES MARAICHERS (44009_0061),RUE DES MARAICHERS (44109_5284)
MESANGES, ,SQ DES MESANGES (44009_0079),AV DES MESANGES (44109_5596)
MONTAIGN, ,IMP MONTAIGNE (44009_0207),PL MONTAIGNE (44109_5741)
MOULIN, ,RUE DU MOULIN (44009_0067),RUE DU MOULIN (44109_5820)
MOULIN, ,IMP DU MOULIN (44009_0072),RUE DU MOULIN (44109_5820)
MOZART, ,AV MOZART (44009_0075),AV MOZART (44109_5876)
MUGUET, ,IMP DU MUGUET (44009_0078),AV DU MUGUET (44109_5877)
NOE, ,RUE DE LA NOE (44009_0128),RUE DE LA NOE (44109_5933) + RPT DE LA NOE (44109_5932)
ORMES, ,AV DES ORMES (44009_0086),RUE DES ORMES (44109_6065)
PASCAL, ,IMP BLAISE PASCAL (44009_0303),RUE BLAISE PASCAL (44109_0852)
PASTEUR, ,PASS PASTEUR (44009_0670),BD PASTEUR (44109_6168)
PASTEUR, ,RUE PASTEUR (44009_0089),BD PASTEUR (44109_6168)
PEGUY, ,IMP CHARLES PEGUY (44009_0169),RUE CHARLES PEGUY (44109_1740)
PEPINIER, ,RUE DE LA PEPINIERE (44009_0107),AV DE LA PEPINIERE (44109_6326)
PEUPLIER, ,RUE DES PEUPLIERS (44009_0113),ALL DES PEUPLIERS (44109_6549)
PLANTES, ,RUE DES PLANTES (44009_0680),RUE DES PLANTES (44109_6678)
POITOU, ,RUE DU POITOU (44009_0091),RUE DU POITOU (44109_6732)
PORT, ,PLA DU PORT (44009_0690),CHE DU PORT (44109_6792)
PORT, ,RUE DU PORT (44009_0162),CHE DU PORT (44109_6792)
PRESSOIR, ,RUE DU PRESSOIR (44009_0081),RUE DU PRESSOIR (44109_6969)
PROVENCE, ,RUE DE PROVENCE (44009_0095),RUE DE PROVENCE (44109_7036)
RAVEL, ,RUE MAURICE RAVEL (44009_0065),RUE MAURICE RAVEL (44109_5516)
RIVIERE, ,PL DE LA RIVIERE (44009_0110),RUE DE LA RIVIERE (44109_7342)
RIVIERE, ,RUE DE LA RIVIERE (44009_0111),RUE DE LA RIVIERE (44109_7342)
ROITELET, ,SQ DES ROITELETS (44009_0215),ALL DES ROITELETS (44109_7433)
SAND, ,RUE GEORGE SAND (44009_0710),RUE GEORGE SAND (44109_3652)
SAULES, ,RUE DES SAULES (44009_0122),AV DES SAULES (44109_7834)
SOURCE, ,RUE DE LA SOURCE (44009_0121),IMP DE LA SOURCE (44109_7952)
SOURCE, ,IMP DE LA SOURCE (44009_0211),IMP DE LA SOURCE (44109_7952)
TERTRE, ,RUE DU TERTRE (44009_0127),BD DU TERTRE (44109_8064)
TREILLES, ,RUE DES TREILLES (44009_0560),CHE DES TREILLES (44109_8189)
URVILLE, ,RUE DUMONT D URVILLE (44009_0210),QUAI DUMONT D URVILLE (44109_2628)
VERLAINE, ,RUE PAUL VERLAINE (44009_0190),RUE PAUL VERLAINE (44109_6256)
VERNE, ,RUE JULES VERNE (44009_0280),BD JULES VERNE (44109_4664)
CHENAIE,0,LA CHENAIE (44009_B058),LA CHENAIE (44109_B042)
TERTRE,0,LE TERTRE (44009_B301),LE TERTRE (44109_B213)
