mot_commun,ld,nom,homonymes
FEGREAC, ,ALL DE FEGREAC (44057_0040),RTE DE FEGREAC (44128_0236)
MAIRIE, ,RUE DE LA MAIRIE (44057_0070),PL DE LA MAIRIE (44128_0306)
AIR,0,BEL AIR (44057_B090),BEL AIR (44128_B157)
BEAULIEU,0,BEAULIEU (44057_B089),BEAULIEU (44128_B139)
BOIS,0,LE CLOS DU BOIS (44057_B342),LE CLOS DU BOIS (44128_B852)
BONVALLO,0,BONVALLON (44057_B224),BONVALLON (44128_B289)
BOSSETTE,0,LES BOSSETTES (44057_B227),LES BOSSETTES (44128_B427)
BOURG,0,LE BOURG (44057_B229),LE BOURG (44128_B440)
BREIL,0,LE BREIL (44057_B232),LE BREIL (44128_B447)
BROUSSAI,0,LE BROUSSAIS (44057_B234),LE BROUSSAIS (44128_B458)
BROUSSE,0,LA BROUSSE (44057_B235),LA BROUSSE (44128_B460)
CHENAIE,0,LA CHENAIE (44057_B292),LA CHENAIE (44128_B716)
CLOS,0,LES CLOS (44057_B301),LES CLOS (44128_B773)
CLOSE,0,LA CLOSE (44057_B362),LA CLOSE (44128_B910)
COULEE,0,LA COULEE (44057_B378),LA COULEE (44128_B945)
ECOBUTS,0,LES ECOBUTS (44057_B431),LES ECOBUTS (44128_C065)
ETANG,0,L ETANG (44057_B440),L ETANG (44128_C172)
ETOILE,0,BELLE ETOILE (44057_B091),BELLE ETOILE (44128_B159)
GRENOUIL,0,LA GRENOUILLERE (44057_B500),LA GRENOUILLERE (44128_C397)
HAUTEVIL,0,LA HAUTEVILLE (44057_B514),LA HAUTEVILLE (44128_C459)
MADELEIN,0,LA MADELEINE (44057_B620),LA MADELEINE (44128_C696)
MORTIERS,0,LES MORTIERS (44057_B647),LES MORTIERS (44128_C758)
NOE,0,LA NOE (44057_B660),LA NOE (44128_C772)
NOUETTES,0,LES NOUETTES (44057_B673),LES NOUETTES (44128_C784)
PERRAIS,0,LE PERRAIS (44057_B709),LE PERRAIS (44128_C871)
PERRIERE,0,LA PERRIERE (44057_B710),LA PERRIERE (44128_C877)
POMMERAI,0,LA POMMERAIE (44057_B728),LA POMMERAIE (44128_D130)
RIVIERE,0,LA RIVIERE (44057_B848),LA RIVIERE (44128_D821)
SOLEIL,0,BEAU SOLEIL (44057_B088),BEAU SOLEIL (44128_B125)
TERTRE,0,LE TERTRE (44057_B878),LE TERTRE (44128_D947)
VALLEE,0,LA GRANDE VALLEE (44057_B487),LA GRANDE VALLEE (44128_C368)
VALLEE,0,LA VALLEE (44057_B894),LA VALLEE (44128_D977)
VERGER,0,LE VERGER (44057_B897),LE VERGER (44128_D996)
VILLAGE,0,LE BAS VILLAGE (44057_B082),LE BAS VILLAGE (44128_B068)
