mot_commun,ld,nom,homonymes
ATLANTIQ, ,IMP DE L ATLANTIQUE (44010_0180),ALL DE L ATLANTIQUE (44069_0127)
ATLANTIQ, ,RUE DE L ATLANTIQUE (44010_0160),ALL DE L ATLANTIQUE (44069_0127)
AUBEPINE, ,CHE DES AUBEPINES (44010_0185),IMP DES AUBEPINES (44069_0129)
AVOCETTE, ,ALL DES AVOCETTES (44010_0195),RUE DES AVOCETTES (44069_0131)
BALZAC, ,PL HONORE DE BALZAC (44010_0931),RUE HONORE DE BALZAC (44069_1095)
BASSE, ,RUE BASSE (44010_0321),RUE BASSE (44069_0160)
CALVAIRE, ,CHEM DU CALVAIRE (44010_0363),RUE DU CALVAIRE (44069_0456) + PL DU CALVAIRE (44069_0457)
CALVAIRE, ,RUE DU CALVAIRE (44010_0361),PL DU CALVAIRE (44069_0457) + RUE DU CALVAIRE (44069_0456)
CHAPELLE, ,PL DE LA CHAPELLE (44010_0320),PL DE LA CHAPELLE (44069_0536) + IMP DE LA CHAPELLE (44069_0535)
CHAPELLE, ,RUE DE LA CHAPELLE (44010_0300),PL DE LA CHAPELLE (44069_0536) + IMP DE LA CHAPELLE (44069_0535)
CHAPELLE, ,VEN DE LA CHAPELLE (44010_0319),PL DE LA CHAPELLE (44069_0536) + IMP DE LA CHAPELLE (44069_0535)
CHATEAU, ,RUE DU CHATEAU (44010_0362),CHE DU CHATEAU (44069_0555) + VEN DU CHATEAU (44069_0556)
CORMORAN, ,RUE DES CORMORANS (44010_0360),ALL DES CORMORANS (44069_0618)
CROISIC, ,RTE DU CROISIC (44010_0380),RUE DU CROISIC (44069_0660)
CROISIC, ,RUE DU CROISIC (44010_0400),RUE DU CROISIC (44069_0660)
CROIX, ,RUE DE LA CROIX (44010_0560),PL DE LA CROIX (44069_0677)
FOUGERES, ,PL DES FOUGERES (44010_0716),CHE DES FOUGERES (44069_0858)
FOUR, ,RUE DU FOUR (44010_0720),RUE DU FOUR (44069_0860) + IMP DU FOUR (44069_0859)
GARE, ,PL DE LA GARE (44010_0780),PL DE LA GARE (44069_0900)
GARE, ,RUE DE LA GARE (44010_0760),PL DE LA GARE (44069_0900)
GOELANDS, ,AV DES GOELANDS (44010_0880),CHE DES GOELANDS (44069_0965)
GOELANDS, ,RUE DES GOELANDS (44010_0900),CHE DES GOELANDS (44069_0965)
LANDE, ,CHE DE LA LANDE (44010_1110),RUE DE LA LANDE (44069_1190)
MARAIS, ,RTE DES MARAIS (44010_1160),RTE DES MARAIS (44069_1298)
MARAIS, ,RUE DES MARAIS (44010_1180),RTE DES MARAIS (44069_1298)
MARS, ,RUE DU 19 MARS 1962 (44010_0650),BD DU 19 MARS 1962 (44069_0750)
MAUPERTH, ,RUE MAUPERTHUIS (44010_1200),MAUPERTHUIS (44069_B961)
MICHEL, ,PL SAINT MICHEL (44010_1905),PL SAINT MICHEL (44069_2240) + SAINT MICHEL (44069_C907) + RUE SAINT MICHEL (44069_2180) + RLE SAINT MICHEL (44069_2220)
MOUETTES, ,AV DES MOUETTES (44010_1300),ALL DES MOUETTES (44069_1510)
MOUETTES, ,IMP DES MOUETTES (44010_1320),ALL DES MOUETTES (44069_1510)
PALUDIER, ,RUE DES PALUDIERS (44010_1470),RUE DES PALUDIERS (44069_1653) + RTE DES PALUDIERS (44069_1652)
POULIGUE, ,RTE DU POULIGUEN (44010_1610),RTE DU POULIGUEN (44069_1810)
PRIEURE, ,RUE DU PRIEURE (44010_1921),RUE DU PRIEURE (44069_1888)
SALICORN, ,PL DES SALICORNES (44010_1830),AV DES SALICORNES (44069_2365)
SAULNIER, ,RUE DES SAULNIERS (44010_1910),RUE DES SAULNIERS (44069_2390)
TAMARIS, ,RUE DES TAMARIS (44010_1920),CHE DES TAMARIS (44069_2437)
TRAICT, ,RUE DU TRAICT (44010_1980),ALL DU TRAICT (44069_2484)
BEAUREGA,0,BEAUREGARD (44010_B002),BEAUREGARD (44069_B022)
MASSE,0,LA MASSE (44010_B311),LA MASSE (44069_B958)
MASSE,0,PRE DE LA MASSE (44010_B090),PRE DE LA MASSE (44069_C648)
