mot_commun,ld,nom,homonymes
CALVAIRE, ,RUE DU CALVAIRE (44045_0034),AV DU CALVAIRE (44158_0207)
COMMERCE, ,RUE DU COMMERCE (44045_0055),PL DU COMMERCE (44158_0380)
EGLISE, ,PL DE L EGLISE (44045_0100),PL DE L EGLISE (44158_0440)
GARE, ,RUE DE LA GARE (44045_0108),RUE DE LA GARE (44158_0520)
HORTENSI, ,IMP DES HORTENSIAS (44045_0137),RUE DES HORTENSIAS (44158_0748)
RENOIR, ,RUE AUGUSTE RENOIR (44045_0026),ALL AUGUSTE RENOIR (44158_0131)
SILLON, ,RUE DU SILLON (44045_0168),RUE DU SILLON (44158_1480)
SPORTS, ,RUE DES SPORTS (44045_0170),AV DES SPORTS (44158_1520)
AIR,0,BEL AIR (44045_B031),BEL AIR (44158_B062)
ANGLE,0,L ANGLE (44045_B003),L ANGLE (44158_B010)
BELLEVUE,0,BELLEVUE (44045_B035),BELLEVUE (44158_B063)
BOURG,0,LE BOURG (44045_B078),LE BOURG (44158_B137)
BROSSE,0,LA BROSSE (44045_B088),LA BROSSE (44158_B149)
CHATILLO,0,CHATILLON (44045_B124),CHATILLON (44158_B226)
CHAUSSEE,0,LA CHAUSSEE (44045_B127),LA CHAUSSEE (44158_B228)
CHENAIE,0,LA CHENAIE (44045_B131),LA CHENAIE (44158_B232)
CHEVALER,0,LA CHEVALERAIS (44045_B133),LA CHEVALERAIS (44158_B236)
CLOS,0,LE CLOS (44045_B140),LE CLOS (44158_B245)
GARENNES,0,LES GARENNES (44045_B318),LES GARENNES (44158_B488)
GATAIS,0,LA GATAIS (44045_B320),LA GATAIS (44158_B495)
NEUVE,0,LA CLOSE NEUVE (44045_B790),LA CLOSE NEUVE (44158_B297)
NOE,0,LA NOE (44045_B456),LA NOE (44158_B786)
PLAISANC,0,PLAISANCE (44045_B585),PLAISANCE (44158_C012)
PORT,0,LE PORT (44045_B590),LE PORT (44158_C022)
PREAU,0,LE PREAU (44045_B662),LE PREAU (44158_C142)
RIVIERE,0,LA RIVIERE (44045_B796),LA RIVIERE (44158_C169)
SENECHAL,0,LA SENECHALAIS (44045_B716),LA SENECHALAIS (44158_C206)
SOLEIL,0,BEAU SOLEIL (44045_B026),BEAU SOLEIL (44158_B055)
TAILLIS,0,LE TAILLIS (44045_B723),LE TAILLIS (44158_C218)
TOUCHE,0,LA TOUCHE (44045_B743),LA TOUCHE (44158_C243)
VIGNE,0,VIEILLE VIGNE (44045_B754),VIEILLE VIGNE (44158_C258)
