mot_commun,ld,nom,homonymes
BELLAY, ,RUE JOACHIM DU BELLAY (44094_0125),RUE JOACHIM DU BELLAY (44179_0330)
MANOIR, ,IMP DU MANOIR (44094_0165),IMP DU MANOIR (44179_0425)
VERDIERE, ,PAS DE LA VERDIERE (44094_0246),IMP DE LA VERDIERE (44179_0580) + RUE DE LA VERDIERE (44179_0570)
VERDIERE, ,RUE DE LA VERDIERE (44094_0245),IMP DE LA VERDIERE (44179_0580) + RUE DE LA VERDIERE (44179_0570)
VERDIERE, ,ZAC DE LA VERDIERE (44094_A050),RUE DE LA VERDIERE (44179_0570) + IMP DE LA VERDIERE (44179_0580)
AIR,0,BEL AIR (44094_B030),BEL AIR (44179_B024)
BOURG,0,LE BOURG (44094_B071),LE BOURG (44179_B047)
CROIX,0,LA CROIX (44094_B194),LA CROIX (44179_B085)
JAUNAIS,0,LE JAUNAIS (44094_B317),LE JAUNAIS (44179_B218)
LANDES,0,LES LANDES (44094_B326),LES LANDES (44179_B229)
LONGRAIS,0,LONGRAIS (44094_B333),LONGRAIS (44179_B236)
PAVILLON,0,LE PAVILLON (44094_B417),LE PAVILLON (44179_B285)
PLESSIS,0,LE PLESSIS (44094_B634),LE PLESSIS (44179_B349)
POTINARD,0,LA POTINARDERIE (44094_B641),LA POTINARDERIE (44179_B356)
SOLEIL,0,BEAU SOLEIL (44094_B027),BEAU SOLEIL (44179_B021) + RUE BEAU SOLEIL (44179_0255)
VERDIERE,0,LA VERDIERE (44094_B768),LA VERDIERE (44179_B423)
