mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44077_0115),RUE DE L EGLISE (44149_0050)
MESANGES, ,RUE DES MESANGES (44077_0154),ALL DES MESANGES (44149_0104)
AIR,0,BEL AIR (44077_B023),BEL AIR (44149_B023)
BOURG,0,LE BOURG (44077_B062),LE BOURG (44149_B050)
CHATEAU,0,LE CHATEAU (44077_B095),LE CHATEAU (44149_B095)
CLOSE,0,LA CLOSE (44077_B121),LA CLOSE (44149_B134)
ISLE,0,L ISLE (44077_B305),L ISLE (44149_B304)
JOSEPH,0,SAINT JOSEPH (44077_B493),SAINT JOSEPH (44149_B643)
MARIE,0,SAINTE MARIE (44077_B497),SAINTE MARIE (44149_B644)
PAVILLON,0,LE PAVILLON (44077_B398),LE PAVILLON (44149_B401)
TERTRE,0,LE TERTRE (44077_B518),LE TERTRE (44149_B664)
VALLEE,0,LA VALLEE (44077_B522),LA VALLEE (44149_B748)
VERGER,0,LE VERGER (44077_B527),LE VERGER (44149_B683)
