mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44080_0001),RUE DE L EGLISE (44195_0260)
LOIRE, ,RLE DE LA LOIRE (44080_0035),BD DE LA LOIRE (44195_0880)
ROSES, ,RUE DES ROSES (44080_0060),RUE DES ROSES (44195_1300)
AIR,0,BEL AIR (44080_B287),BEL AIR (44195_B013)
BELLEVUE,0,BELLEVUE (44080_B005),BELLEVUE (44195_B015)
BERNARDA,0,LA BERNARDAIS (44080_B007),LA BERNARDAIS (44195_B016)
CARREE,0,LA CARREE (44080_B023),LA CARREE (44195_B055)
CLOSE,0,LA CLOSE (44080_B069),LA CLOSE (44195_B123)
COURTILL,0,LE COURTILLON (44080_B084),LE COURTILLON (44195_B133)
EPINETTE,0,LES EPINETTES (44080_B092),LES EPINETTES (44195_B484)
FONTAINE,0,LA FONTAINE (44080_B096),LA FONTAINE (44195_B163)
ORMEAU,0,L ORMEAU (44080_B161),L ORMEAU (44195_B288)
