mot_commun,ld,nom,homonymes
ECOLES, ,RLE DES ECOLES (44104_0019),RUE DES ECOLES (44213_0035)
ESPERANC, ,RUE DE L ESPERANCE (44104_0021),RUE DE L ESPERANCE (44213_0037)
GARE, ,IMP DE LA GARE (44104_0005),RUE DE LA GARE (44213_0060)
MESANGES, ,CHEM DES MESANGES (44104_0050),SQ DES MESANGES (44213_0099)
PINSONS, ,CHEM DES PINSONS (44104_0080),SQ DES PINSONS (44213_0137)
BELLEVUE,0,BELLEVUE (44104_B018),BELLEVUE (44213_B055)
BIGNON,0,LE BIGNON (44104_B020),LE BIGNON (44213_B062)
BLANCHE,0,PIERRE BLANCHE (44104_B584),PIERRE BLANCHE (44213_C330)
BOIS,0,LE BOIS (44104_B028),LE BOIS (44213_B070)
CORMIERS,0,LES CORMIERS (44104_B235),LES CORMIERS (44213_B557)
ESPERANC,0,L ESPERANCE (44104_B265),L ESPERANCE (44213_B617)
MINAIS,0,LES MINAIS (44104_B410),LES MINAIS (44213_B967)
MORTIER,0,LE MORTIER (44104_B413),LE MORTIER (44213_B976)
PAVILLON,0,LE PAVILLON (44104_B469),LE PAVILLON (44213_C101)
PLESSIS,0,LE PLESSIS (44104_B593),LE PLESSIS (44213_C345)
ROTY,0,LE ROTY (44104_B785),LE ROTY (44213_C540)
VERDERIE,0,LA VERDERIE (44104_B701),LA VERDERIE (44213_C597)
VERGER,0,LE VERGER (44104_B702),LE VERGER (44213_C602)
