mot_commun,ld,nom,homonymes
LIGNE, ,RTE DE LIGNE (44122_0040),RTE DE LIGNE (44205_0163)
PRIMEVER, ,RUE DES PRIMEVERES (44122_0128),IMP DES PRIMEVERES (44205_0222)
STADE, ,RUE DU STADE (44122_0150),RUE DU STADE (44205_0234)
VARENNES, ,RUE DES VARENNES (44122_0190),CHE DES VARENNES (44205_0249)
BUTTE,0,LA BUTTE (44122_B043),LA BUTTE (44205_B128)
CHARRAIE,0,LA CHARRAIE (44122_B052),LA CHARRAIE (44205_B242)
DUREAUX,0,LES DUREAUX (44122_B094),LES DUREAUX (44205_B460)
JAUNAIS,0,LE JAUNAIS (44122_B152),LE JAUNAIS (44205_B787)
NEUVE,0,LA MAISON NEUVE (44122_B167),LA MAISON NEUVE (44205_B860)
POMMERAI,0,LA POMMERAIE (44122_B259),LA POMMERAIE (44205_C350)
PRATEAU,0,LE PRATEAU (44122_B268),LE PRATEAU (44205_C371)
RIVIERE,0,LA RIVIERE (44122_B306),LA RIVIERE (44205_C623)
ROBINIER,0,LA ROBINIERE (44122_B307),LA ROBINIERE (44205_C630)
ROCHETTE,0,LA ROCHETTE (44122_B310),LA ROCHETTE (44205_C635)
SOLEIL,0,BEAU SOLEIL (44122_B013),BEAU SOLEIL (44205_B027)
VERGER,0,LE VERGER (44122_B335),LE VERGER (44205_C735)
VIGNEAU,0,LE VIGNEAU (44122_B341),LE VIGNEAU (44205_C820)
