mot_commun,ld,nom,homonymes
ARC, ,PL JEANNE D ARC (44036_0793),PL JEANNE D ARC (44199_0664)
BRETAGNE, ,ALL DES MARCHES DE BRETAGNE (44036_0647),RUE DES MARCHES DE BRETAGNE (44199_0850)
FAUVETTE, ,RUE DES FAUVETTES (44036_0566),RUE DES FAUVETTES (44199_0586)
HIRONDEL, ,RUE DES HIRONDELLES (44036_0728),RUE DES HIRONDELLES (44199_0651)
JOSEPH, ,RUE SAINT JOSEPH (44036_1400),RUE SAINT JOSEPH (44199_1093) + SAINT JOSEPH (44199_C361)
LANDES, ,CHE DES LANDES (44036_0847),CHE DES LANDES (44199_0799)
ROITELET, ,RUE DES ROITELETS (44036_1305),IMP DES ROITELETS (44199_1070)
BRUERE,0,LA BRUERE (44036_B026),LA BRUERE (44199_B099)
GARENNE,0,LA GARENNE (44036_B169),LA GARENNE (44199_B523)
GELINAIS,0,LA GELINAIS (44036_B061),LA GELINAIS (44199_C456)
LANDE,0,LA PETITE LANDE (44036_B101),LA PETITE LANDE (44199_B994)
LANDES,0,LES LANDES (44036_B080),LES LANDES (44199_B770)
MOINES,0,LE JARRIER AUX MOINES (44036_B076),LE JARRIER AUX MOINES (44199_B656)
NEUVE,0,LA METAIRIE NEUVE (44036_B092),LA METAIRIE NEUVE (44199_B842)
PORTE,0,LA PORTE (44036_B107),LA PORTE (44199_C088)
RIVIERES,0,LES RIVIERES (44036_B117),LES RIVIERES (44199_C335)
ROCHER,0,LE ROCHER (44036_B118),LE ROCHER (44199_C343)
