mot_commun,ld,nom,homonymes
ALOUETTE, ,RUE DES ALOUETTES (44066_0166),RUE DES ALOUETTES (44073_0031)
BLEUETS, ,PL DES BLEUETS (44066_0008),RUE DES BLEUETS (44073_0035)
CHARDONN, ,RUE DES CHARDONNERETS (44066_0167),ALL DES CHARDONNERETS (44073_0048)
COQUELIC, ,RUE DES COQUELICOTS (44066_0025),RUE DES COQUELICOTS (44073_0054)
CORMIER, ,RPT DU CORMIER (44066_0035),RUE DU CORMIER (44073_0058)
CORMIER, ,RUE DU CORMIER (44066_0086),RUE DU CORMIER (44073_0058)
EGLISE, ,PL DE L EGLISE (44066_0040),PL DE L EGLISE (44073_0070) + RUE DE L EGLISE (44073_0071)
FAUVETTE, ,IMP DES FAUVETTES (44066_0169),ALL DES FAUVETTES (44073_0075)
GARENNES, ,RUE DES GARENNES (44066_0076),RUE DES GARENNES (44073_0095)
HIRONDEL, ,ALL DES HIRONDELLES (44066_0191),RUE DES HIRONDELLES (44073_0115)
LANDES, ,RTE DES LANDES (44066_0067),RUE DES LANDES (44073_0123)
MESANGES, ,ALL DES MESANGES (44066_0170),ALL DES MESANGES (44073_0135)
PINSONS, ,ALL DES PINSONS (44066_0171),RUE DES PINSONS (44073_0174)
POMMIERS, ,RUE DES POMMIERS (44066_0150),RUE DES POMMIERS (44073_0179)
TILLEULS, ,RUE DES TILLEULS (44066_0088),RUE DES TILLEULS (44073_0265)
VERGER, ,CHE DU VERGER (44066_0085),RUE DU VERGER (44073_0266)
BELLEVUE,0,BELLEVUE (44066_B037),BELLEVUE (44073_B096)
BROSSAIS,0,LE BROSSAIS (44066_B228),LE BROSSAIS (44073_B248)
CLOUIS,0,LES CLOUIS (44066_C829),LES CLOUIS (44073_B496)
DOUVE,0,LA DOUVE (44066_B612),LA DOUVE (44073_B580)
MALABRY,0,MALABRY (44066_B962),MALABRY (44073_C033)
MARAIS,0,LE MARAIS (44066_B963),LE MARAIS (44073_C037)
MARGAT,0,LE MARGAT (44066_B973),LE MARGAT (44073_C047)
PICHONNI,0,LA PICHONNIERE (44066_C356),LA PICHONNIERE (44073_C293)
PLESSIS,0,LE PLESSIS (44066_C433),LE PLESSIS (44073_C492)
TERTRE,0,LE TERTRE (44066_C740),LE TERTRE (44073_D061)
