mot_commun,ld,nom,homonymes
MIMOSAS, ,IMP DES MIMOSAS (44015_0404),RUE DES MIMOSAS (44068_0066)
POMMIERS, ,PL DES POMMIERS (44015_0546),IMP DES POMMIERS (44068_0390)
PORT, ,RUE DU PORT (44015_0550),RUE DU PORT (44068_0090) + CHE DU PORT (44068_0168)
POSTE, ,PL DE LA POSTE (44015_0552),RUE DE LA POSTE (44068_0057)
STADE, ,RUE DU STADE (44015_0809),RUE DU STADE (44068_0112) + IMP DU STADE (44068_0113)
VERT, ,LOT DU PATIS VERT (44015_A063),RUE DU PATIS VERT (44068_0085)
VERT, ,RTE DU PATIS VERT (44015_0502),RUE DU PATIS VERT (44068_0085)
AIR,0,BEL AIR (44015_B033),BEL AIR (44068_B014)
BELLEVUE,0,BELLEVUE (44015_B037),BELLEVUE (44068_B019)
BOURG,0,LE BOURG (44015_B078),LE BOURG (44068_B043)
BREIL,0,LE BREIL (44015_B086),LE BREIL (44068_B047)
CHAUSSEE,0,LA CHAUSSEE (44015_B146),LA CHAUSSEE (44068_B073)
HOUSSAIS,0,LA HOUSSAIS (44015_B436),LA HOUSSAIS (44068_B151)
LANDES,0,LES LANDES (44015_B482),LES LANDES (44068_B178)
MASSIAIS,0,LA MASSIAIS (44015_B515),LA MASSIAIS (44068_B332)
MORTIERS,0,LES MORTIERS (44015_B537),LES MORTIERS (44068_B215)
MOTTAIS,0,LES MOTTAIS (44015_B540),LES MOTTAIS (44068_B217)
NOE,0,LA NOE (44015_B554),LA NOE (44068_B226)
