mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44029_0003),RUE DES ACACIAS (44169_0010)
BATELIER, ,IMP DES BATELIERS (44029_0013),ALL DES BATELIERS (44169_0042)
CALVAIRE, ,RUE DU CALVAIRE (44029_0020),RUE DU CALVAIRE (44169_0074)
DIVATTE, ,LEVEE DE LA DIVATTE (44029_0082),LEVEE DE LA DIVATTE (44169_B312) + LEVEE DE LA DIVATTE (44169_0119)
FORGERON, ,RUE DES FORGERONS (44029_0041),RTE DES FORGERONS (44169_0183)
LAURIERS, ,IMP DES LAURIERS (44029_0079),PLA DES LAURIERS (44169_0217)
LOIRE, ,IMP DU VAL DE LOIRE (44029_0188),IMP DU VAL DE LOIRE (44169_0442)
LOIRE, ,RTE DE LA LOIRE (44029_0083),RUE DE LA LOIRE (44169_0220)
LOIRE, ,RUE DU VAL DE LOIRE (44029_0189),IMP DU VAL DE LOIRE (44169_0442)
MARINIER, ,RUE DES MARINIERS (44029_0086),RUE DES MARINIERS (44169_0243)
MUGUET, ,RUE DU MUGUET (44029_0091),RTE DU MUGUET (44169_0257)
OSIER, ,RUE DE L'OSIER (44029_0097),RUE DE L'OSIER (44169_0295)
PAMPRES, ,IMP DES PAMPRES (44029_0105),RUE DES PAMPRES (44169_0307)
PORT, ,RUE DU PORT (44029_0142),IMP DU PORT (44169_0382) + ALL DU PORT (44169_0381)
POSTE, ,IMP DE LA POSTE (44029_0141),PL DE LA POSTE (44169_0385)
ROCHERS, ,RUE DES ROCHERS (44029_0170),RUE DES ROCHERS (44169_0393)
STADE, ,RUE DU STADE (44029_0180),RUE DU STADE (44169_0440)
TILLEULS, ,RUE DES TILLEULS (44029_0178),RUE DES TILLEULS (44169_0445)
TREILLE, ,RUE DE LA TREILLE (44029_0183),IMP DE LA TREILLE (44169_0459)
VIGNES, ,IMP DES VIGNES (44029_0210),RUE DES VIGNES (44169_0515)
BOURG,0,LE BOURG (44029_B046),LE BOURG (44169_B051)
CHENE,0,LE CHENE (44029_B067),LE CHENE (44169_B076)
GRILLE,0,LA GRILLE (44029_B150),LA GRILLE (44169_B120)
GRIMAUDI,0,LA GRIMAUDIERE (44029_B152),LA GRIMAUDIERE (44169_B121)
GUERTRIE,0,LES GUERTRIES (44029_B159),LES GUERTRIES (44169_B309)
PILARDIE,0,LA PILARDIERE (44029_B272),LA PILARDIERE (44169_B178)
SAULZAIE,0,LA SAULZAIE (44029_B330),LA SAULZAIE (44169_B290)
