mot_commun,ld,nom,homonymes
EAU, ,CHE DU CHATEAU D EAU (44087_0642),RUE DU CHATEAU D EAU (44119_0061)
ECUYERS, ,RUE DES ECUYERS (44087_0719),ALL DES ECUYERS (44119_0250)
EGLISE, ,PL DE L EGLISE (44087_0720),PL DE L EGLISE (44119_0122)
ABREUVOI,0,L ABREUVOIR (44087_B004),L ABREUVOIR (44119_B003)
BELLEVUE,0,BELLEVUE (44087_B092),BELLEVUE (44119_B041)
BOIS,0,LE PETIT BOIS (44087_C547),LE PETIT BOIS (44119_B901)
CASSE,0,LA CASSE (44087_B321),LA CASSE (44119_B149)
CROIX,0,LA CROIX (44087_B505),LA CROIX (44119_B245)
ECOBUTS,0,LES ECOBUTS (44087_B576),LES ECOBUTS (44119_B272)
ETANG,0,LE GRAND ETANG (44087_B786),LE GRAND ETANG (44119_B410)
FILEE,0,LA FILEE (44087_B662),LA FILEE (44119_B299)
FLEURY,0,LE CHAMP FLEURY (44087_B362),LE CHAMP FLEURY (44119_B171)
FOLIE,0,LA HAUTE FOLIE (44087_D551),LA HAUTE FOLIE (44119_B527)
GATINE,0,LA GATINE (44087_B725),LA GATINE (44119_B356)
GITE,0,LA GITE (44087_B737),LA GITE (44119_B373)
JEAN,0,SAINT JEAN (44087_D335),PL SAINT JEAN (44119_0183)
MARIE,0,SAINTE MARIE (44087_D344),SAINTE MARIE (44119_C580)
MARTINIE,0,LA MARTINIERE (44087_C198),LA MARTINIERE (44119_B650)
MARZELLE,0,LA MARZELLE (44087_C199),LA MARZELLE (44119_B651)
MEULIERE,0,LA MEULIERE (44087_C217),LA MEULIERE (44119_B655)
MOTTAIS,0,LE MOTTAIS (44087_C256),LE MOTTAIS (44119_B673)
PARC,0,LE PARC (44087_C483),LE PARC (44119_B847)
PREE,0,LA PREE (44087_D200),LA PREE (44119_C473)
VIGNE,0,L OUCHE DE LA VIGNE (44087_C379),L OUCHE DE LA VIGNE (44119_B767)
VIVIER,0,LE VIVIER (44087_D543),LE VIVIER (44119_C739)
