mot_commun,ld,nom,homonymes
CIMETIER, ,IMP DU CIMETIERE (44007_0040),RUE DU CIMETIERE (44128_0205)
EGLISE, ,PL DE L EGLISE (44007_0057),PL DE L EGLISE (44128_0229) + RUE DE L EGLISE (44128_0231)
GARE, ,RUE DE LA GARE (44007_0076),LOT DE LA GARE (44128_A001)
PRISE, ,PAS DE LA PRISE (44007_0174),CHE DE LA PRISE (44128_0440)
ABORD,0,BEL ABORD (44007_B030),BEL ABORD (44128_B156)
AIR,0,BEL AIR (44007_B031),BEL AIR (44128_B157)
BEAUSEJO,0,BEAUSEJOUR (44007_B028),BEAUSEJOUR (44128_B141)
BERGERIE,0,LA BERGERIE (44007_B035),LA BERGERIE (44128_B164)
BIGNON,0,LE BIGNON (44007_B040),LE BIGNON (44128_B173)
BIGOTAIS,0,LA BIGOTAIS (44007_B043),LA BIGOTAIS (44128_B178)
BLANC,0,LE PIGEON BLANC (44007_B456),LE PIGEON BLANC (44128_D107)
BOIS,0,LA HAIE DES BOIS (44007_B309),LA HAIE DES BOIS (44128_C414)
BOIS,0,LE PETIT BOIS (44007_B630),LE PETIT BOIS (44128_C890)
BOURG,0,LE BOURG (44007_B072),LE BOURG (44128_B440)
BROUSSAI,0,LE BROUSSAIS (44007_B077),LE BROUSSAIS (44128_B458)
CASSIERE,0,LA CASSIERE (44007_B091),LA CASSIERE (44128_B516)
CHATAIGN,0,LA CHATAIGNERAIE (44007_B111),LA CHATAIGNERAIE (44128_B698)
COUDRAY,0,LE COUDRAY (44007_B165),LE COUDRAY (44128_B942)
FOUR,0,CLOS DU FOUR (44007_B139),CLOS DU FOUR (44128_B860)
GARE,0,LA GARE (44007_B264),LA GARE (44128_E117)
GREE,0,LA GREE (44007_B295),LA GREE (44128_C394)
HAIE,0,LA HAIE (44007_B308),LA HAIE (44128_E089)
MARIE,0,SAINTE MARIE (44007_B568),SAINTE MARIE (44128_D859)
NOE,0,LA NOE (44007_B411),LA NOE (44128_C772)
NOUETTE,0,LA NOUETTE (44007_B414),LA NOUETTE (44128_C783)
PAINFAUT,0,PAINFAUT (44007_B418),PAINFAUT (44128_C794)
PERRAIS,0,LE PERRAIS (44007_B436),LE PERRAIS (44128_C871)
POMMERAI,0,LA POMMERAIE (44007_B461),LA POMMERAIE (44128_D130)
PONT,0,LE PONT (44007_B463),LE PONT (44128_D135)
TOUCHE,0,LA TOUCHE (44007_B604),LA TOUCHE (44128_D959)
