mot_commun,ld,nom,homonymes
CALVAIRE, ,RUE DU CALVAIRE (44006_0190),RUE DU CALVAIRE (44183_0045)
CURE, ,ALL DE LA CURE (44006_0265),RUE DE LA CURE (44183_0060)
FALAISE, ,CHE DE LA FALAISE (44006_0288),CHE DE LA FALAISE (44183_0144)
FOUR, ,RUE DU FOUR (44006_0324),DU FOUR (44183_B053)
PRESSOIR, ,CHE DU PRESSOIR (44006_0515),RUE DU PRESSOIR (44183_0337)
TADORNES, ,RUE DES TADORNES (44006_0560),RUE DES TADORNES (44183_0370)
AIR,0,BEL AIR (44006_B018),BEL AIR (44183_B007)
BLANC,0,LE PIGEON BLANC (44006_B780),LE PIGEON BLANC (44183_B201)
PATUREAU,0,LE PATUREAU (44006_B686),LE PATUREAU (44183_B196)
SALLE,0,LA SALLE (44006_C042),LA SALLE (44183_B253)
