mot_commun,ld,nom,homonymes
LEVANT, ,RUE DU SOLEIL LEVANT (44017_0063),RUE DU SOLEIL LEVANT (44093_0004)
ANNE,0,SAINTE ANNE (44017_B844),RUE SAINTE ANNE (44093_0012) + SAINTE ANNE (44093_C319)
BEAUSEJO,0,BEAUSEJOUR (44017_B023),RUE BEAUSEJOUR (44093_0001)
BOURG,0,LE BOURG (44017_B069),LE BOURG (44093_B077)
BREIL,0,LE BREIL (44017_B075),LE BREIL (44093_B082)
LANDREAU,0,LE LANDREAU (44017_B484),LE LANDREAU (44093_B699)
MORTIER,0,LE MORTIER (44017_B520),LE MORTIER (44093_B731)
NEUVE,0,LA MAISON NEUVE (44017_B490),LA MAISON NEUVE (44093_B714)
NOUE,0,LA NOUE (44017_B534),LA NOUE (44093_B761)
OUCHES,0,LES OUCHES (44017_B541),LES OUCHES (44093_B782)
PATIS,0,LE PATIS (44017_B546),LE PATIS (44093_B787)
RENARDIE,0,LA RENARDIERE (44017_B824),LA RENARDIERE (44093_C301)
