mot_commun,ld,nom,homonymes
BRIVET, ,RUE DU BRIVET (44013_0031),ALL DU BRIVET (44129_0071)
BUTTE, ,CHE DE LA BUTTE (44013_0033),IMP DE LA BUTTE (44129_0070)
EGLISE, ,PL DE L EGLISE (44013_0070),PL DE L EGLISE (44129_0220) + RUE DE L EGLISE (44129_0222)
ERABLES, ,ALL DES ERABLES (44013_0073),ALL DES ERABLES (44129_0225)
ERABLES, ,RUE DES ERABLES (44013_0074),ALL DES ERABLES (44129_0225)
FAUVETTE, ,ALL DES FAUVETTES (44013_0076),RUE DES FAUVETTES (44129_0226)
GARE, ,AV DE LA GARE (44013_0080),PL DE LA GARE (44129_0260)
MAIRIE, ,RUE DE LA MAIRIE (44013_0097),PL DE LA MAIRIE (44129_0300)
MINOTERI, ,RUE DE LA MINOTERIE (44013_0099),RUE DE LA MINOTERIE (44129_0340)
NEUF, ,RUE DU PONT NEUF (44013_0170),RUE DU PONT NEUF (44129_0440)
ANGLE,0,L ANGLE (44013_B002),L ANGLE (44129_B002)
BOSSE,0,LA BOSSE (44013_B050),LA BOSSE (44129_B036)
ORMEAUX,0,LES ORMEAUX (44013_B360),LES ORMEAUX (44129_B405)
PERRON,0,LE PERRON (44013_B374),LE PERRON (44129_B300)
PLESSIS,0,LE PLESSIS (44013_B400),LE PLESSIS (44129_B312)
