mot_commun,ld,nom,homonymes
ANCENIS, ,RTE D ANCENIS (44118_0010),CHE D ANCENIS (44144_0020)
CHENES, ,IMP DES CHENES (44118_0166),RUE DES CHENES (44144_0370)
EGLISE, ,PL DE L EGLISE (44118_0330),PL DE L EGLISE (44144_0450)
PATIS, ,CHE DU PATIS (44118_0540),CHE DU PATIS (44144_0875)
BOURG,0,LE BOURG (44118_B496),CHE LE BOURG (44144_0140) + LE BOURG (44144_B100)
CROIX,0,LA CROIX (44118_B888),LA CROIX (44144_B363)
ECOBUT,0,L ECOBUT (44118_C372),CHE L ECOBUT (44144_0440) + L ECOBUT (44144_B393)
LANDREAU,0,LE LANDREAU (44118_C802),LE LANDREAU (44144_B719)
METAIRIE,0,LA METAIRIE (44118_C869),LA METAIRIE (44144_B771)
MORTIER,0,LE MORTIER (44118_C903),LE MORTIER (44144_B787)
ROCHETTE,0,LES ROCHETTES (44118_D353),LES ROCHETTES (44144_C439)
TREMBLAI,0,LES TREMBLAIS (44118_D783),LES TREMBLAIS (44144_C510)
