mot_commun,ld,nom,homonymes
CHATEAU, ,PARC DU CHATEAU (44083_0765),PL DU CHATEAU (44157_0035)
ORMEAUX, ,ALL DES ORMEAUX (44083_0780),RUE DES ORMEAUX (44157_0072)
ROSEAUX, ,RUE DES ROSEAUX (44083_0928),IMP DES ROSEAUX (44157_0024) + RUE DES ROSEAUX (44157_0061)
AVENEAU,0,L AVENEAU (44083_C448),L AVENEAU (44157_B016)
BROSSES,0,LES BROSSES (44083_B091),LES BROSSES (44157_B103)
CHIRON,0,LE CHIRON (44083_B172),LE CHIRON (44157_B172)
CORMIERS,0,LES CORMIERS (44083_B203),LES CORMIERS (44157_C347)
ETANG,0,L ETANG (44083_B266),L ETANG (44157_B246)
JARRIES,0,LES JARRIES (44083_B596),LES JARRIES (44157_C348)
LANDAS,0,LE LANDAS (44083_B610),LE LANDAS (44157_C383)
MOULINIE,0,LE MOULINIER (44083_B701),LE MOULINIER (44157_B577)
TREMBLAI,0,LA TREMBLAIS (44083_C364),LA TREMBLAIS (44157_C229)
