mot_commun,ld,nom,homonymes
AULNES, ,IMP DES AULNES (44066_0006),IMP DES AULNES (44201_0025)
BOSSE, ,CHE DE LA BOSSE (44066_0011),CHEM DE LA BOSSE (44201_0041)
BRUYERES, ,RUE DES BRUYERES (44066_0144),ALL DES BRUYERES (44201_0053)
BUTTE, ,RUE DE LA BUTTE (44066_0012),IMP DE LA BUTTE (44201_0039)
CASSE, ,LOT LE MOULIN CASSE (44066_A030),LE MOULIN CASSE (44201_B249)
CASSON, ,RUE DE CASSON (44066_0094),RUE DE CASSON (44201_0060)
CEDRES, ,RUE DES CEDRES (44066_0015),RUE DES CEDRES (44201_0067)
CHAPELLE, ,RTE DE LA CHAPELLE (44066_0020),RTE DE LA CHAPELLE (44201_0081)
CHATAIGN, ,RUE DES CHATAIGNIERS (44066_0096),DES CHATAIGNIERS (44201_C183) + IMP DES CHATAIGNIERS (44201_0092)
DOUVE, ,CHE DE LA DOUVE (44066_0098),IMP DE LA DOUVE (44201_0109)
MESANGES, ,ALL DES MESANGES (44066_0170),RUE DES MESANGES (44201_0219)
PERRAY, ,RUE DU PERRAY (44066_0142),IMP DU PERRAY (44201_0635)
PRESSOIR, ,RUE DU PRESSOIR (44066_0083),RUE DU PRESSOIR (44201_0325)
TILLEULS, ,RUE DES TILLEULS (44066_0088),AV DES TILLEULS (44201_0395)
TREILLIE, ,RTE DE TREILLIERES (44066_0080),RUE DE TREILLIERES (44201_0400)
VIGNES, ,RUE DES VIGNES (44066_0165),CHEM DES VIGNES (44201_0450)
AIR,0,BEL AIR (44066_B034),BEL AIR (44201_B017)
BROSSAIS,0,LE BROSSAIS (44066_B228),LE BROSSAIS (44201_B040)
CASSE,0,LE MOULIN CASSE (44066_C044),LE MOULIN CASSE (44201_B249)
LANDES,0,LES LANDES (44066_B926),LES LANDES (44201_B194)
MALABRY,0,MALABRY (44066_B962),MALABRY (44201_B221)
MARAIS,0,LE MARAIS (44066_B963),LE MARAIS (44201_B224)
MILTIERE,0,LA MILTIERE (44066_B993),LA MILTIERE (44201_B242)
