mot_commun,ld,nom,homonymes
ANJOU, ,RUE D ANJOU (44009_0010),IMP D ANJOU (44071_0006)
BOTTEREA, ,RTE DU LOROUX BOTTEREAU (44009_0048),RTE DU LOROUX BOTTEREAU (44071_0331)
BRAUDIER, ,IMP DE LA BRAUDIERE (44009_0316),RUE DE LA BRAUDIERE (44071_0314) + IMP DE LA BRAUDIERE (44071_0315)
BRETAGNE, ,RUE DE BRETAGNE (44009_0023),RUE DE BRETAGNE (44071_0026) + AV DE BRETAGNE (44071_0025)
CASINIER, ,IMP DE LA CASINIERE (44009_0248),RUE DE LA CASINIERE (44071_0031)
CEDRES, ,RUE DES CEDRES (44009_0225),IMP DES CEDRES (44071_0037)
CHALAND, ,RUE DE L ILE CHALAND (44009_0037),RUE DE L ILE CHALAND (44071_0153)
CHARMES, ,RUE DES CHARMES (44009_0064),RLE DES CHARMES (44071_0032)
CHATAIGN, ,RUE DE LA CHATAIGNERAIE (44009_0168),RUE DE LA CHATAIGNERAIE (44071_0060)
CHATEAU, ,IMP DU CHATEAU (44009_0317),ALL DU CHATEAU (44071_0069) + RUE DU CHATEAU (44071_0070)
CLAIRIER, ,RUE DE LA CLAIRIERE (44009_0212),RUE DE LA CLAIRIERE (44071_0078)
CLISSON, ,RTE DE CLISSON (44009_0226),RTE DE CLISSON (44071_0080)
ERABLES, ,RUE DES ERABLES (44009_0216),IMP DES ERABLES (44071_0125)
GUIVETTE, ,RUE DES GUIVETTES (44009_0039),RUE DES GUIVETTES (44071_0150)
LANDE, ,ALL DE LA BASSE LANDE (44009_0016),RUE DE LA BASSE LANDE (44071_0010)
LANDE, ,RUE DE LA BASSE LANDE (44009_0014),RUE DE LA BASSE LANDE (44071_0010)
LILAS, ,RUE DES LILAS (44009_0047),IMP DES LILAS (44071_0152)
MESANGES, ,SQ DES MESANGES (44009_0079),IMP DES MESANGES (44071_0161)
PEUPLIER, ,RUE DES PEUPLIERS (44009_0113),RUE DES PEUPLIERS (44071_0221)
PROVENCE, ,RUE DE PROVENCE (44009_0095),RUE DE PROVENCE (44071_0211)
RAVEL, ,RUE MAURICE RAVEL (44009_0065),RUE MAURICE RAVEL (44071_0159)
SAND, ,RUE GEORGE SAND (44009_0710),RUE GEORGE SAND (44071_0302) + IMP GEORGE SAND (44071_0268)
SOURCE, ,IMP DE LA SOURCE (44009_0211),CHE DE LA SOURCE (44071_0267)
SOURCE, ,RUE DE LA SOURCE (44009_0121),CHE DE LA SOURCE (44071_0267)
VENDEE, ,RUE DE LA VENDEE (44009_0138),RUE DE LA VENDEE (44071_0276)
CHALAND,0,L ILE CHALAND (44009_B135),L ILE CHALAND (44071_B170)
CHENAIE,0,LA CHENAIE (44009_B058),LA CHENAIE (44071_B068)
PREE,0,LA PREE (44009_B271),LA PREE (44071_B339)
