mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44009_0007),AV DES ACACIAS (44172_2010)
AJONCS, ,IMP DES AJONCS (44009_0008),RUE DES AJONCS (44172_2030)
ANJOU, ,RUE D ANJOU (44009_0010),RUE D ANJOU (44172_2080)
BEETHOVE, ,AV BEETHOVEN (44009_0219),ALL BEETHOVEN (44172_2171)
BELLEVUE, ,PONT DE BELLEVUE (44009_0605),PROM DE BELLEVUE (44172_2170)
BOUVREUI, ,SQ DES BOUVREUILS (44009_0021),ALL DES BOUVREUILS (44172_2260)
BRETAGNE, ,RUE DE BRETAGNE (44009_0023),AV DE BRETAGNE (44172_2270)
CEDRES, ,RUE DES CEDRES (44009_0225),AV DES CEDRES (44172_2370)
CHATAIGN, ,RUE DE LA CHATAIGNERAIE (44009_0168),RUE DE LA CHATAIGNERAIE (44172_2410)
ERABLES, ,RUE DES ERABLES (44009_0216),RUE DES ERABLES (44172_2615)
FRESNAIE, ,RUE DE LA FRESNAIE (44009_0036),RUE DE LA FRESNAIE (44172_2690)
GAULLE, ,RUE DU GENERAL DE GAULLE (44009_0202),PL DU GENERAL DE GAULLE (44172_2730)
LAENNEC, ,PASS LAENNEC (44009_0650),RUE LAENNEC (44172_2980)
LILAS, ,RUE DES LILAS (44009_0047),RUE DES LILAS (44172_3020)
LOIRE, ,BD DE LA LOIRE (44009_0051),RUE DE LA LOIRE (44172_3040)
MARAICHE, ,RUE DES MARAICHERS (44009_0061),CHEM DES MARAICHERS (44172_3114)
MESANGES, ,SQ DES MESANGES (44009_0079),ALL DES MESANGES (44172_3160)
MOZART, ,AV MOZART (44009_0075),RUE MOZART (44172_3322)
MUGUET, ,IMP DU MUGUET (44009_0078),AV DU MUGUET (44172_3230)
PASSEREA, ,RUE DES PASSEREAUX (44009_0087),ALL DES PASSEREAUX (44172_3320)
PASTEUR, ,PASS PASTEUR (44009_0670),BD PASTEUR (44172_3330)
PASTEUR, ,RUE PASTEUR (44009_0089),BD PASTEUR (44172_3330)
PEUPLIER, ,RUE DES PEUPLIERS (44009_0113),ALL DES PEUPLIERS (44172_3441)
POITOU, ,RUE DU POITOU (44009_0091),RUE DU POITOU (44172_3510)
POMMIERS, ,AV DES POMMIERS (44009_0092),RUE DES POMMIERS (44172_3515)
PROVENCE, ,RUE DE PROVENCE (44009_0095),RUE DE PROVENCE (44172_3560)
RAVEL, ,RUE MAURICE RAVEL (44009_0065),ALL MAURICE RAVEL (44172_3141)
ROITELET, ,SQ DES ROITELETS (44009_0215),RUE DES ROITELETS (44172_3605)
SAULES, ,RUE DES SAULES (44009_0122),AV DES SAULES (44172_3670)
VERNE, ,RUE JULES VERNE (44009_0280),RUE JULES VERNE (44172_2950)
GARE,0,LA GARE (44009_B098),LA GARE (44172_B352)
PREE,0,LA PREE (44009_B271),LA PREE (44172_B309)
