mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44040_0003),RUE DES ACACIAS (44164_0002)
ERABLES, ,IMP DES ERABLES (44040_0315),ALL DES ERABLES (44164_0111)
GENETS, ,IMP DES GENETS (44040_0318),RUE DES GENETS (44164_0122)
GENETS, ,RUE DES GENETS (44040_0319),RUE DES GENETS (44164_0122)
ROUANS, ,RUE DE ROUANS (44040_0535),RTE DE ROUANS (44164_0144)
AIR,0,BEL AIR (44040_B029),BEL AIR (44164_B044)
BERANGER,0,LE PONT BERANGER (44040_C020),LE PONT BERANGER (44164_B912)
BOIS,0,PRE DU BOIS (44040_B869),PRE DU BOIS (44164_B986)
BOURG,0,LE BOURG (44040_B066),LE BOURG (44164_B092)
BROSSES,0,LES BROSSES (44040_B087),LES BROSSES (44164_B122)
COLINERI,0,LA COLINERIE (44040_B166),LA COLINERIE (44164_B272)
NEUVE,0,LA METAIRIE NEUVE (44040_B440),LA METAIRIE NEUVE (44164_B600)
