mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44150_0055),PL DE L EGLISE (44188_0120)
FIEF, ,RUE DU GRAND FIEF (44150_0071),CHEM DU GRAND FIEF (44188_0183)
FORET, ,AV DE LA FORET (44150_0060),RTE DE LA FORET (44188_0165)
FORET, ,RTE DE LA FORET (44150_0062),RTE DE LA FORET (44188_0165)
GAGNERIE, ,RTE DE LA GAGNERIE (44150_0064),VOIE DE LA GAGNERIE (44188_0177)
ROCHE, ,CHE DE LA ROCHE (44150_0036),CHE DE LA ROCHE (44188_0396)
AIR,0,BEL AIR (44150_B036),BEL AIR (44188_B096)
BOURG,0,LE BOURG (44150_B064),LE BOURG (44188_B178)
CHEMIN,0,LE GRAND CHEMIN (44150_B195),LE GRAND CHEMIN (44188_D711)
CHEMIN,0,PIECE DU GRAND CHEMIN (44150_B434),PIECE DU GRAND CHEMIN (44188_C932)
ECOBUTS,0,LES ECOBUTS (44150_B167),LES ECOBUTS (44188_B452)
ETOUBLE,0,LA GRANDE ETOUBLE (44150_B211),LA GRANDE ETOUBLE (44188_B822)
NOUE,0,LA NOUE (44150_B317),LA NOUE (44188_C242)
PERRIERE,0,LES PERRIERES (44150_B342),LES PERRIERES (44188_C382)
POTERIES,0,LES POTERIES (44150_B477),LES POTERIES (44188_D111)
SABLONNI,0,LES SABLONNIERES (44150_B539),LES SABLONNIERES (44188_D481)
VUE,0,BELLE VUE (44150_B039),BELLE VUE (44188_B098)
