mot_commun,ld,nom,homonymes
CHENES, ,RTE DES CHENES (44015_1118),RUE DES CHENES (44111_0013)
GARE, ,AV DE LA GARE (44015_0316),RTE DE LA GARE (44111_0040)
NANTES, ,RTE DE NANTES (44015_0420),RUE DE NANTES (44111_0060)
NOIRE, ,RUE NOIRE (44015_0425),RUE NOIRE (44111_0061)
POSTE, ,PL DE LA POSTE (44015_0552),RUE DE LA POSTE (44111_0068)
VERNE, ,BD JULES VERNE (44015_0385),RUE JULES VERNE (44111_0048)
AIR,0,BEL AIR (44015_B033),BEL AIR (44111_B054)
BECHIS,0,LE BECHIS (44015_B032),LE BECHIS (44111_B039)
BELLEVUE,0,BELLEVUE (44015_B037),BELLEVUE (44111_B059)
BOIS,0,LE GRAND BOIS (44015_B357),LE GRAND BOIS (44111_B506)
BOSSE,0,LA BOSSE (44015_B063),LA BOSSE (44111_B113)
BOURG,0,LE BOURG (44015_B078),LE BOURG (44111_B124)
BREIL,0,LE BREIL (44015_B086),LE BREIL (44111_B128)
CHAUSSEE,0,LA CHAUSSEE (44015_B146),LA CHAUSSEE (44111_B187)
DESERTS,0,LES DESERTS (44015_B234),LES DESERTS (44111_B398)
GARE,0,LA GARE (44015_B339),LA GARE (44111_B489)
GUITTONN,0,LA GUITTONNIERE (44015_B406),LA GUITTONNIERE (44111_B552)
LANDAS,0,LE LANDAS (44015_B456),LE LANDAS (44111_B580)
LANDE,0,LA LANDE (44015_B457),LA LANDE (44111_B582)
LANDE,0,LA PETITE LANDE (44015_B601),LA PETITE LANDE (44111_B728)
MADELEIN,0,LA MADELEINE (44015_B501),LA MADELEINE (44111_B615)
MARIE,0,SAINTE MARIE (44015_B799),SAINTE MARIE (44111_B938)
MARTINIE,0,LA MARTINIERE (44015_B513),LA MARTINIERE (44111_B625)
MORTIERS,0,LES MORTIERS (44015_B537),LES MORTIERS (44111_B643)
NOE,0,LA GRANDE NOE (44015_B369),LA GRANDE NOE (44111_B530)
NOE,0,LA NOE (44015_B554),LA NOE (44111_B648)
PERRIERE,0,LA PERRIERE (44015_B589),LA PERRIERE (44111_B698)
PIECE,0,LA GRANDE PIECE (44015_B370),LA GRANDE PIECE (44111_B533)
PRE,0,LE GRAND PRE (44015_B364),LE GRAND PRE (44111_B527)
ROCHER,0,LE ROCHER (44015_B775),LE ROCHER (44111_B919)
VALLEE,0,LA VALLEE (44015_B843),LA VALLEE (44111_B970)
