mot_commun,ld,nom,homonymes
AUBEPINE, ,RUE DES AUBEPINES (44002_0006),RUE DES AUBEPINES (44142_0008)
BRUYERES, ,RUE DES BRUYERES (44002_0128),IMP DES BRUYERES (44142_0013)
CHENES, ,RUE DES CHENES (44002_0023),RUE DES CHENES (44142_0028)
GARE, ,CHEM DE LA GARE (44002_0126),RTE DE LA GARE (44142_0040)
GENETS, ,IMP DES GENETS (44002_0129),RUE DES GENETS (44142_0046)
MAINE, ,AV DE LA MAINE (44002_0037),RUE DE LA MAINE (44142_0056)
AIR,0,BEL AIR (44002_B067),BEL AIR (44142_B010)
BELLEVUE,0,BELLEVUE (44002_B068),BELLEVUE (44142_B298)
BOURG,0,LE BOURG (44002_B087),LE BOURG (44142_B023)
CHATAIGN,0,LA CHATAIGNERAIE (44002_B129),LA CHATAIGNERAIE (44142_B042)
GARE,0,LA GARE (44002_B230),LA GARE (44142_B080)
RICHEBOU,0,RICHEBOURG (44002_B645),RICHEBOURG (44142_B270)
