mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44019_0408),PL DE L EGLISE (44045_0100)
LOIRE, ,RTE DE LA LOIRE (44019_0411),RUE DE LA LOIRE (44045_0146)
SILLON, ,RTE DU SILLON (44019_0416),RUE DU SILLON (44045_0168)
AIR,0,BEL AIR (44019_B019),BEL AIR (44045_B031)
BESSARDA,0,LA BESSARDAIS (44019_B020),LA BESSARDAIS (44045_B039)
BOURG,0,LE BOURG (44019_B031),LE BOURG (44045_B078)
CHAUSSEE,0,LA CHAUSSEE (44019_B403),LA CHAUSSEE (44045_B127)
DUREE,0,LA NOE DUREE (44019_B231),LA NOE DUREE (44045_B455)
NEUVE,0,LA PIECE NEUVE (44019_B258),LA PIECE NEUVE (44045_B577)
NOE,0,LA NOE (44019_B230),LA NOE (44045_B456)
