mot_commun,ld,nom,homonymes
EGLISE, ,RUE DE L EGLISE (44054_0301),PL DE L EGLISE (44099_0080)
GARE, ,RUE DE LA GARE (44054_0388),RUE DE LA GARE (44099_0120)
PRESSOIR, ,RUE DU PRESSOIR (44054_0604),RUE DU PRESSOIR (44099_0240)
VERT, ,RUE DU PRE VERT (44054_0602),RUE DU PRE VERT (44099_0225)
BOULAIS,0,LA BOULAIS (44054_B153),LA BOULAIS (44099_B085)
BOURGEOI,0,LA BOURGEOISIE (44054_B161),LA BOURGEOISIE (44099_B100)
FERRIERE,0,LA FERRIERE (44054_B873),LA FERRIERE (44099_B252)
HAIE,0,LA HAUTE HAIE (44054_C260),LA HAUTE HAIE (44099_B389)
NEUVES,0,LES PIECES NEUVES (44054_D268),LES PIECES NEUVES (44099_B636)
PAVILLON,0,LE PAVILLON (44054_C667),LE PAVILLON (44099_B607)
TOUCHE,0,LA TOUCHE (44054_D901),LA TOUCHE (44099_B793)
VALLEE,0,LA VALLEE (44054_D930),LA VALLEE (44099_B799)
