mot_commun,ld,nom,homonymes
CHEVAL, ,RUE DU FER A CHEVAL (44088_0095),RUE DU FER A CHEVAL (44173_0010)
CLISSON, ,RTE DE CLISSON (44088_0040),RTE DE CLISSON (44173_0005)
GARENNES, ,RUE DES GARENNES (44088_0100),ALL DES GARENNES (44173_0025)
MAINE, ,RUE DE LA MAINE (44088_0111),RTE DE LA MAINE (44173_0100)
ROITELET, ,RUE DES ROITELETS (44088_0140),ALL DES ROITELETS (44173_0135)
TILLEULS, ,PL DES TILLEULS (44088_0160),PL DES TILLEULS (44173_0160)
BONNE,0,LA BONNE (44088_B023),LA BONNE (44173_B027)
BOURG,0,LE BOURG (44088_B027),LE BOURG (44173_B035)
CLAVELIE,0,LA CLAVELIERE (44088_B051),LA CLAVELIERE (44173_B070)
FROMENTE,0,LES FROMENTEAUX (44088_B124),LES FROMENTEAUX (44173_B123)
LANDES,0,LES LANDES (44088_B168),LES LANDES (44173_B155)
NOUES,0,LES NOUES (44088_B187),LES NOUES (44173_B201)
PATIS,0,LE PATIS (44088_B195),LE PATIS (44173_B209)
