mot_commun,ld,nom,homonymes
ACACIAS, ,IMP DES ACACIAS (44069_0022),RUE DES ACACIAS (44151_0300)
ANNE, ,PL SAINTE ANNE (44069_2320),PL SAINTE ANNE (44151_0755)
BRIERE, ,AV DE LA BRIERE (44069_0450),RUE DE LA BRIERE (44151_0390)
CALVAIRE, ,PL DU CALVAIRE (44069_0457),RUE DU CALVAIRE (44151_0405)
CALVAIRE, ,RUE DU CALVAIRE (44069_0456),RUE DU CALVAIRE (44151_0405)
CHAPELLE, ,IMP DE LA CHAPELLE (44069_0535),RUE DE LA CHAPELLE (44151_0415)
CHAPELLE, ,PL DE LA CHAPELLE (44069_0536),RUE DE LA CHAPELLE (44151_0415)
CHATAIGN, ,IMP DES CHATAIGNIERS (44069_0544),RUE DES CHATAIGNIERS (44151_0423)
CHATAIGN, ,RUE DES CHATAIGNIERS (44069_0545),RUE DES CHATAIGNIERS (44151_0423)
CHENES, ,RUE DES CHENES (44069_0564),RUE DES CHENES (44151_0018)
COURLIS, ,ALL DES COURLIS (44069_0630),RUE DES COURLIS (44151_0024)
ECOLES, ,RUE DES ECOLES (44069_0770),RUE DES ECOLES (44151_0500)
FRENES, ,ALL DES FRENES (44069_0865),IMP DES FRENES (44151_0052)
GARE, ,PL DE LA GARE (44069_0900),RUE DE LA GARE (44151_0520)
LANDES, ,DOM DES LANDES (44069_A060),RTE DES LANDES (44151_0620)
MAISONNE, ,RUE DE LA MAISONNEUVE (44069_1287),IMP DE LA MAISONNEUVE (44151_0627) + RTE DE LA MAISONNEUVE (44151_0630)
MARS, ,BD DU 19 MARS 1962 (44069_0750),RUE DU 19 MARS 1962 (44151_0635)
MEUNIER, ,RUE DU MEUNIER (44069_1468),IMP DU MEUNIER (44151_0645)
PERRIERE, ,CHE DES PERRIERES (44069_1711),IMP DES PERRIERES (44151_0687)
PINS, ,IMP DES PINS (44069_1778),RUE DES PINS (44151_0695)
PRUNUS, ,ALL DES PRUNUS (44069_1895),RUE DES PRUNUS (44151_0725)
SAULES, ,ALL DES SAULES (44069_2388),IMP DES SAULES (44151_0220)
BOEUFS,0,LE PARC DES BOEUFS (44069_C216),LE PARC DES BOEUFS (44151_B278)
LANDES,0,LES LANDES (44069_B823),LES LANDES (44151_B186)
NEUVE,0,LA MAISON NEUVE (44069_B943),LA MAISON NEUVE (44151_B197)
NEUVE,0,LA PREE NEUVE (44069_C751),LA PREE NEUVE (44151_B336)
PERRIERE,0,LES PERRIERES (44069_C430),LES PERRIERES (44151_B308)
