mot_commun,ld,nom,homonymes
CALVAIRE, ,RUE DU CALVAIRE (44054_0136),RUE DU CALVAIRE (44121_0080)
MAIRIE, ,PL DE LA MAIRIE (44054_0475),RUE DE LA MAIRIE (44121_0120)
BEAUCHEN,0,BEAUCHENE (44054_B055),BEAUCHENE (44121_B021)
BIGNON,0,LE BIGNON (44054_B087),LE BIGNON (44121_B034)
BOIS,0,LE BOIS (44054_B099),LE BOIS (44121_B036)
BREIL,0,LE BREIL (44054_B170),LE BREIL (44121_B059)
BROSSAIS,0,LE BROSSAIS (44054_B183),LE BROSSAIS (44121_B066)
CANTRAIE,0,LA CANTRAIE (44054_B728),LA CANTRAIE (44121_B079)
CORMIER,0,LE CORMIER (44054_B730),LE CORMIER (44121_B256)
LANDELLE,0,LES LANDELLES (44054_C392),LES LANDELLES (44121_B493)
MARAIS,0,LE MARAIS (44054_C457),LE MARAIS (44121_B511)
NEUVES,0,LES PIECES NEUVES (44054_D268),LES PIECES NEUVES (44121_B905)
PERRAY,0,LE PERRAY (44054_C681),LE PERRAY (44121_B582)
ROTIS,0,LES ROTIS (44054_D752),LES ROTIS (44121_C149)
ROUSSIER,0,LA ROUSSIERE (44054_D758),LA ROUSSIERE (44121_C151)
