mot_commun,ld,nom,homonymes
ANCENIS, ,RTE D ANCENIS (44118_0010),RUE D ANCENIS (44134_0010)
STADE, ,RUE DU STADE (44118_0665),RUE DU STADE (44134_0092)
BARBIERE,0,LA BARBIERE (44118_B268),LA BARBIERE (44134_B009)
BOURG,0,LE BOURG (44118_B496),LE BOURG (44134_B048)
COUR,0,LA COUR (44118_B880),LA COUR (44134_B243)
CROIX,0,LA CROIX (44118_B888),LA CROIX (44134_B251)
ECOBUT,0,L ECOBUT (44118_C372),L ECOBUT (44134_B278)
LANDREAU,0,LE LANDREAU (44118_C802),LE LANDREAU (44134_B456)
MARIE,0,SAINTE MARIE (44118_D479),RUE SAINTE MARIE (44134_0099) + SAINTE MARIE (44134_B817)
METAIRIE,0,LA METAIRIE (44118_C869),LA METAIRIE (44134_B471)
ROCHETTE,0,LES ROCHETTES (44118_D353),LES ROCHETTES (44134_B807)
VARENNES,0,LES VARENNES (44118_D594),LES VARENNES (44134_B838)
