mot_commun,ld,nom,homonymes
ACACIAS, ,ALL DES ACACIAS (44131_0027),RUE DES ACACIAS (44164_0002)
AIR, ,IMP BEL AIR (44131_0158),BEL AIR (44164_B044)
ARAGO, ,RUE FRANCOIS ARAGO (44131_1382),RUE FRANCOIS ARAGO (44164_0117)
GARE, ,PL DE LA GARE (44131_1500),RUE DE LA GARE (44164_0120)
GENETS, ,ALL DES GENETS (44131_1573),RUE DES GENETS (44164_0122)
MAIRIE, ,PL DE LA MAIRIE (44131_2421),RUE DE LA MAIRIE (44164_0130)
MAIRIE, ,RUE DE LA MAIRIE (44131_2400),RUE DE LA MAIRIE (44164_0130)
MINOTERI, ,IMP DE LA MINOTERIE (44131_2881),RUE DE LA MINOTERIE (44164_0250)
SOLEIL, ,IMP BEAU SOLEIL (44131_0140),BEAU SOLEIL (44164_B042)
CARROUER,0,LA CARROUERE (44131_B185),LA CARROUERE (44164_B137)
CHARREAU,0,LES CHARREAUX (44131_B278),LES CHARREAUX (44164_B158)
CHAUSSEE,0,LA CHAUSSEE (44131_B292),LA CHAUSSEE (44164_B160)
CHENE,0,LE CHENE (44131_B300),LE CHENE (44164_B169)
CHINTRES,0,LES CHINTRES (44131_D044),LES CHINTRES (44164_B177)
CROIX,0,LA CROIX (44131_B409),LA CROIX (44164_B294)
GARE,0,LA GARE (44131_B532),LA GARE (44164_B366)
GARENNE,0,LA GARENNE (44131_B534),LA GARENNE (44164_B367)
GATINES,0,LES GATINES (44131_D133),LES GATINES (44164_B371)
GILARDIE,0,LA GILARDIERE (44131_C942),LA GILARDIERE (44164_B378)
GIRAUDIE,0,LA GIRAUDIERE (44131_C943),LA GIRAUDIERE (44164_B380)
LANDES,0,LE PATUREAU DES LANDES (44131_D088),LE PATUREAU DES LANDES (44164_B689)
QUARTERO,0,LE QUARTERON (44131_C625),LE QUARTERON (44164_C030)
REAUTES,0,LES REAUTES (44131_C654),LES REAUTES (44164_C037)
