mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44077_0115),PL DE L EGLISE (44095_0051)
FORET, ,RTE DE LA FORET (44077_0120),RUE DE LA FORET (44095_0060)
IRIS, ,RUE DES IRIS (44077_0130),IMP DES IRIS (44095_0073)
LILAS, ,CHE DES LILAS (44077_0139),IMP DES LILAS (44095_0078)
LILAS, ,RUE DES LILAS (44077_0137),IMP DES LILAS (44095_0078)
SOLEIL, ,IMP BEAU SOLEIL (44077_0039),BEAU SOLEIL (44095_B041)
AIR,0,BEL AIR (44077_B023),BEL AIR (44095_B107)
BOURG,0,LE BOURG (44077_B062),LE BOURG (44095_B131)
JOSEPH,0,SAINT JOSEPH (44077_B493),SAINT JOSEPH (44095_C076)
PAVILLON,0,LE PAVILLON (44077_B398),LE PAVILLON (44095_B854)
RAY,0,LE BAS RAY (44077_B013),LE BAS RAY (44095_C259)
SOLEIL,0,BEAU SOLEIL (44077_B020),BEAU SOLEIL (44095_B041)
VERT,0,LE PATIS VERT (44077_B397),LE PATIS VERT (44095_B853)
