mot_commun,ld,nom,homonymes
CHENES, ,AV DES CHENES (44048_0009),RUE DES CHENES (44082_0003)
MARRONNI, ,RUE DES MARRONNIERS (44048_0033),RUE DES MARRONNIERS (44082_0013)
MOUZEIL, ,RTE DE MOUZEIL (44048_0050),RTE DE MOUZEIL (44082_0014)
STADE, ,RUE DU STADE (44048_0110),RUE DU STADE (44082_0055)
VERNE, ,RUE JULES VERNE (44048_0018),AV JULES VERNE (44082_0115)
AIR,0,BEL AIR (44048_B047),BEL AIR (44082_B032)
BOURG,0,LE BOURG (44048_B132),LE BOURG (44082_B069)
COUDRAIS,0,LES COUDRAIS (44048_B524),LES COUDRAIS (44082_B133)
JARRIER,0,LE JARRIER (44048_B892),LE JARRIER (44082_B232)
JOSEPH,0,SAINT JOSEPH (44048_C818),SAINT JOSEPH (44082_B436)
LANDES,0,LES LANDES (44048_B919),LES LANDES (44082_B244)
MARIERE,0,LA MARIERE (44048_B953),LA MARIERE (44082_B254)
MAUREGAR,0,MAUREGARD (44048_B957),MAUREGARD (44082_B259) + ALL MAUREGARD (44082_0091)
MONIE,0,LA MONIE (44048_B980),LA MONIE (44082_B486)
NOUE,0,LA NOUE (44048_C012),LA NOUE (44082_B284)
NOUES,0,LES NOUES (44048_C018),LES NOUES (44082_B286)
PATIS,0,LE PATIS (44048_C062),LE PATIS (44082_B303)
PICHONNI,0,LA PICHONNIERE (44048_C247),LA PICHONNIERE (44082_B329)
PIECE,0,LA GRANDE PIECE (44048_B697),LA GRANDE PIECE (44082_B193)
ROCHE,0,LA ROCHE (44048_C801),LA ROCHE (44082_B422)
ROLANDIE,0,LA ROLANDIERE (44048_D010),LA ROLANDIERE (44082_B429)
VIGNEAU,0,LE VIGNEAU (44048_C978),LE VIGNEAU (44082_B472)
