mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44061_0030),PL DE L EGLISE (44080_0001)
LOIRE, ,RUE DE LA LOIRE (44061_0210),RLE DE LA LOIRE (44080_0035)
MAIRIE, ,RUE DE LA MAIRIE (44061_0218),RUE DE LA MAIRIE (44080_0040)
PORT, ,RUE DU PORT (44061_0063),RUE DU PORT (44080_0050)
BELLEVUE,0,BELLEVUE (44061_C054),BELLEVUE (44080_B005)
BOURG,0,LE BOURG (44061_B091),LE BOURG (44080_B020)
EPINETTE,0,LES EPINETTES (44061_B252),LES EPINETTES (44080_B092)
NOE,0,LA NOE (44061_B535),LA NOE (44080_B157)
PATUREAU,0,GRAND PATUREAU (44061_B349),GRAND PATUREAU (44080_B112)
ROCHER,0,LE ROCHER (44061_B906),LE ROCHER (44080_B242)
