mot_commun,ld,nom,homonymes
ACACIAS, ,ALL DES ACACIAS (44073_0025),RUE DES ACACIAS (44110_0020)
AUBEPINE, ,ALL DES AUBEPINES (44073_0033),RUE DES AUBEPINES (44110_0042)
CLOSE, ,ALL DE LA CLOSE (44073_0055),RUE DE LA CLOSE (44110_0155) + RES DE LA CLOSE (44110_A020)
EGLISE, ,PL DE L EGLISE (44073_0070),RUE DE L EGLISE (44110_0181) + PL DE L EGLISE (44110_0180)
EGLISE, ,RUE DE L EGLISE (44073_0071),RUE DE L EGLISE (44110_0181) + PL DE L EGLISE (44110_0180)
FAUVETTE, ,ALL DES FAUVETTES (44073_0075),AV DES FAUVETTES (44110_0230) + RUE DES FAUVETTES (44110_0231)
FRENES, ,ALL DES FRENES (44073_0090),RUE DES FRENES (44110_0245)
MESANGES, ,ALL DES MESANGES (44073_0135),RUE DES MESANGES (44110_0453)
NANTES, ,RTE DE NANTES (44073_0140),RTE DE NANTES (44110_0477)
OCEAN, ,IMP DE L'OCEAN (44073_0166),RUE DE L'OCEAN (44110_0523)
PAIX, ,ALL DE LA PAIX (44073_0171),RUE DE LA PAIX (44110_0540)
STADE, ,RUE DU STADE (44073_0257),RUE DU STADE (44110_0752)
BLANCHE,0,LA CROIX BLANCHE (44073_B548),LA CROIX BLANCHE (44110_B418)
CHENAIE,0,LA CHENAIE (44073_B355),LA CHENAIE (44110_B261)
CLOS,0,LE CLOS (44073_B397),LE CLOS (44110_B289)
CORMERAI,0,LA CORMERAIS (44073_B506),LA CORMERAIS (44110_B372)
DOUVE,0,LA DOUVE (44073_B580),LA DOUVE (44110_B443)
DOUX,0,LE DOUX (44073_B586),LE DOUX (44110_B444)
GREE,0,LA GREE (44073_B844),LA GREE (44110_B607)
HAIE,0,LA HAIE (44073_B870),LA HAIE (44110_B629)
JAUNAIS,0,LES JAUNAIS (44073_B947),LES JAUNAIS (44110_B668)
MORTIERS,0,LES MORTIERS (44073_C086),LES MORTIERS (44110_B782)
NEUVE,0,LA MAISON NEUVE (44073_C029),LA MAISON NEUVE (44110_B720)
NEUVES,0,LES CLOSES NEUVES (44073_B492),LES CLOSES NEUVES (44110_B347)
PATIS,0,LE PATIS (44073_C149),LE PATIS (44110_B856)
PETAUDIE,0,LA PETAUDIERE (44073_C199),LA PETAUDIERE (44110_B880)
ROTIS,0,LES ROTIS (44073_C943),LES ROTIS (44110_C188)
TAILLES,0,LES TAILLES (44073_D024),LES TAILLES (44110_C232)
TOULIFAU,0,TOULIFAUT (44073_D075),TOULIFAUT (44110_C254)
VALLEE,0,LA VALLEE (44073_D103),LA VALLEE (44110_C276)
