mot_commun,ld,nom,homonymes
AJONCS, ,LOT LES AJONCS (44066_A005),LES AJONCS (44111_B003)
BOUVREUI, ,RUE DES BOUVREUILS (44066_0009),RUE DES BOUVREUILS (44111_0016)
EGLISE, ,PL DE L EGLISE (44066_0040),PL DE L EGLISE (44111_0018)
FONTAINE, ,ALL DES FONTAINES (44066_0039),RUE DES FONTAINES (44111_0025)
GARENNES, ,RUE DES GARENNES (44066_0076),IMP DES GARENNES (44111_0035)
AIR,0,BEL AIR (44066_B034),BEL AIR (44111_B054)
BELLEVUE,0,BELLEVUE (44066_B037),BELLEVUE (44111_B059)
PLESSIS,0,LE PLESSIS (44066_C433),LE PLESSIS (44111_B773)
ROBERDIE,0,LA ROBERDIERE (44066_C488),LA ROBERDIERE (44111_B918)
TERTRE,0,LE TERTRE (44066_C740),LE TERTRE (44111_B955)
