mot_commun,ld,nom,homonymes
ECOBUTS, ,RUE DES ECOBUTS (44068_0039),RUE DES ECOBUTS (44152_0054)
EGLISE, ,PL DE L EGLISE (44068_0054),PL DE L EGLISE (44152_0062)
BOURG,0,LE BOURG (44068_B043),LE BOURG (44152_B074)
CHALANDI,0,LA CHALANDIERE (44068_B323),LA CHALANDIERE (44152_B091)
CHATAIGN,0,LA CHATAIGNERAIE (44068_B071),LA CHATAIGNERAIE (44152_B101)
CLOSE,0,LA CLOSE (44068_B084),LA CLOSE (44152_B190)
COULEE,0,LA COULEE (44068_B096),LA COULEE (44152_B210)
ECOBUTS,0,LES ECOBUTS (44068_B115),LES ECOBUTS (44152_B247)
GREE,0,LA GREE (44068_B135),LA GREE (44152_B311)
HERMITAG,0,L HERMITAGE (44068_B148),L HERMITAGE (44152_B321)
NOE,0,LA NOE (44068_B226),LA NOE (44152_B373)
ROTIS,0,LES ROTIS (44068_B277),LES ROTIS (44152_B495)
TOUCHE,0,LA TOUCHE (44068_B295),LA TOUCHE (44152_B515)
