mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44133_0112),PL DE L EGLISE (44178_0059)
MARAIS, ,CHE DU MARAIS (44133_0180),RUE DU MARAIS (44178_0111)
PRE, ,RUE DU GRAND PRE (44133_0151),RUE DU GRAND PRE (44178_0065)
AIR,0,BEL AIR (44133_B043),BEL AIR (44178_B028)
BOURG,0,LE BOURG (44133_B077),LE BOURG (44178_B074)
BRUYERE,0,LA BRUYERE (44133_B101),LA BRUYERE (44178_B091)
CHATAIGN,0,LA CHATAIGNERAIE (44133_B144),LA CHATAIGNERAIE (44178_B109)
EPINE,0,L EPINE (44133_B237),L EPINE (44178_B198)
EPINETTE,0,LES EPINETTES (44133_B238),LES EPINETTES (44178_B199)
FIEF,0,LE GRAND FIEF (44133_B315),LE GRAND FIEF (44178_B255)
LANDE,0,LA LANDE (44133_B485),LA LANDE (44178_B394)
PARC,0,LE PARC (44133_B656),LE PARC (44178_B548)
PIECES,0,LES GRANDES PIECES (44133_B378),LES GRANDES PIECES (44178_B305)
PLESSIS,0,LE PLESSIS (44133_B971),LE PLESSIS (44178_B762)
RIVIERE,0,LA RIVIERE (44133_C143),LA RIVIERE (44178_B963)
